,h,r,t,head-batch,tail-batch,ranks
24800,1530,1,394,1,1,1.0
24801,1518,1,1562,168,138,153.0
24802,1109,1,99,1,3,2.0
24803,1320,1,113,41,138,89.5
24804,1937,1,195,34,15,24.5
24805,747,1,209,5,7,6.0
24806,1802,1,35,9,8,8.5
24807,1443,1,1531,1,1,1.0
24808,1145,1,1727,3,5,4.0
24809,114,1,382,3,3,3.0
24810,1514,1,427,7,4,5.5
24811,561,1,1419,2,7,4.5
24812,1673,1,1696,5,3,4.0
24813,1203,1,375,3,10,6.5
24814,1920,1,149,1,2,1.5
24815,1087,1,495,1,1,1.0
24816,1082,1,1906,103,56,79.5
24817,380,1,403,1,1,1.0
24818,936,1,1964,2,13,7.5
24819,1257,1,1260,30,85,57.5
24820,1765,1,55,1,2,1.5
24821,168,1,985,36,129,82.5
24822,737,1,486,10,8,9.0
24823,1856,1,74,16,9,12.5
24824,1416,1,1467,16,26,21.0
24825,1151,1,1966,3,2,2.5
24826,951,1,1203,5,4,4.5
24827,1002,1,1052,1,2,1.5
24828,667,1,700,10,12,11.0
24829,1310,1,75,54,72,63.0
24830,1389,1,1905,2,21,11.5
24831,1840,1,512,1,2,1.5
24832,1779,1,140,134,120,127.0
24833,1695,1,1897,15,9,12.0
24834,893,1,927,33,57,45.0
24835,1308,1,1759,1,2,1.5
24836,1851,1,6,1,2,1.5
24837,556,1,1447,5,20,12.5
24838,1168,1,1203,9,27,18.0
24839,1118,1,1140,5,42,23.5
24840,1845,1,368,2,1,1.5
24841,1033,1,1708,2,13,7.5
24842,1668,1,1802,38,17,27.5
24843,976,1,1238,1,3,2.0
24844,536,1,1924,1,1,1.0
24845,1566,1,442,1,1,1.0
24846,1954,1,469,1,1,1.0
24847,596,1,1456,195,557,376.0
24848,1649,1,1734,4,1,2.5
24849,1821,1,1483,4,13,8.5
24850,1067,1,1994,28,12,20.0
24851,304,1,335,8,2,5.0
24852,1275,1,251,2,1,1.5
24853,1046,1,1147,16,14,15.0
24854,114,1,179,4,3,3.5
24855,150,1,155,16,11,13.5
24856,1373,1,46,11,9,10.0
24857,1358,1,1823,3,2,2.5
24858,383,1,1175,1,1,1.0
24859,1168,1,334,29,29,29.0
24860,537,1,1452,161,433,297.0
24861,875,1,396,3,5,4.0
24862,296,1,381,232,110,171.0
24863,117,1,179,23,23,23.0
24864,976,1,1290,9,4,6.5
24865,1835,1,1946,1,1,1.0
24866,1008,1,180,151,285,218.0
24867,902,1,920,7,7,7.0
24868,143,1,1958,185,256,220.5
24869,1147,1,152,6,15,10.5
24870,1840,1,1903,14,25,19.5
24871,643,1,1172,93,286,189.5
24872,1774,1,240,2,2,2.0
24873,874,1,1337,1,1,1.0
24874,883,1,1358,2,6,4.0
24875,1695,1,1699,42,69,55.5
24876,235,1,379,10,5,7.5
24877,1044,1,1496,25,4,14.5
24878,875,1,1891,71,58,64.5
24879,1507,1,223,298,229,263.5
24880,740,1,1823,419,466,442.5
24881,494,1,167,116,197,156.5
24882,1064,1,1781,2,1,1.5
24883,1610,1,281,2,1,1.5
24884,1085,1,1942,1,1,1.0
24885,1000,1,220,27,10,18.5
24886,1704,1,1777,59,20,39.5
24887,1257,1,1837,173,194,183.5
24888,1427,1,241,2,4,3.0
24889,132,1,1243,23,20,21.5
24890,187,1,511,4,2,3.0
24891,1161,1,141,6,51,28.5
24892,144,1,440,1,1,1.0
24893,1070,1,1527,65,213,139.0
24894,1251,1,1828,2,2,2.0
24895,1422,1,385,12,17,14.5
24896,914,1,377,3,16,9.5
24897,1399,1,52,9,6,7.5
24898,1498,1,1615,2,2,2.0
24899,1366,1,421,53,2,27.5
24900,1119,1,1311,2,8,5.0
24901,1000,1,1131,2,24,13.0
24902,1927,1,6,1,1,1.0
24903,1313,1,1982,2,6,4.0
24904,1167,1,1986,2,4,3.0
24905,1501,1,76,24,7,15.5
24906,1829,1,67,5,4,4.5
24907,1945,1,504,5,1,3.0
24908,1195,1,1196,15,27,21.0
24909,1030,1,1192,21,17,19.0
24910,1012,1,411,15,4,9.5
24911,1146,1,1397,1,1,1.0
24912,1699,1,1898,2,1,1.5
24913,488,1,1879,36,168,102.0
24914,1727,1,176,2,1,1.5
24915,888,1,960,1,2,1.5
24916,1385,1,1849,84,56,70.0
24917,1484,1,523,3,1,2.0
24918,546,1,1719,9,2,5.5
24919,1055,1,1793,170,199,184.5
24920,1046,1,396,3,1,2.0
24921,1681,1,1818,10,16,13.0
24922,104,1,368,2,1,1.5
24923,1172,1,1491,2,2,2.0
24924,1438,1,1959,8,1,4.5
24925,1283,1,1844,1,1,1.0
24926,1129,1,1161,5,19,12.0
24927,149,1,190,66,4,35.0
24928,1260,1,1392,1,2,1.5
24929,1503,1,1816,7,11,9.0
24930,1760,1,1977,10,11,10.5
24931,546,1,914,7,22,14.5
24932,1599,1,194,7,21,14.0
24933,113,1,138,12,6,9.0
24934,1987,1,323,6,1,3.5
24935,1328,1,1799,10,10,10.0
24936,1404,1,1850,7,3,5.0
24937,763,1,764,279,765,522.0
24938,1223,1,1492,10,7,8.5
24939,1544,1,454,2,4,3.0
24940,1988,1,55,5,3,4.0
24941,1354,1,1414,2,3,2.5
24942,1594,1,313,2,1,1.5
24943,1246,1,1892,7,8,7.5
24944,912,1,104,1,3,2.0
24945,65,1,182,43,15,29.0
24946,1533,1,525,8,4,6.0
24947,1548,1,125,3,2,2.5
24948,576,1,1006,1,1,1.0
24949,890,1,37,4,3,3.5
24950,1862,1,253,3,7,5.0
24951,31,1,360,2,1,1.5
24952,1087,1,1341,1,1,1.0
24953,1548,1,192,1,1,1.0
24954,1318,1,1667,1,1,1.0
24955,1079,1,1714,2,2,2.0
24956,299,1,1762,23,65,44.0
24957,1172,1,30,34,72,53.0
24958,129,1,524,24,1,12.5
24959,1319,1,1416,3,6,4.5
24960,1385,1,98,23,33,28.0
24961,1113,1,1238,2,3,2.5
24962,1741,1,1889,4,2,3.0
24963,336,1,865,20,128,74.0
24964,1014,1,1456,3,5,4.0
24965,1148,1,1752,93,81,87.0
24966,1868,1,104,1,1,1.0
24967,1065,1,78,7,8,7.5
24968,560,1,592,4,5,4.5
24969,1687,1,1808,24,2,13.0
24970,1054,1,102,4,3,3.5
24971,671,1,103,4,3,3.5
24972,1383,1,1817,2,1,1.5
24973,1243,1,1402,21,116,68.5
24974,169,1,426,2,1,1.5
24975,1670,1,74,26,4,15.0
24976,931,1,459,1,6,3.5
24977,1886,1,421,61,9,35.0
24978,1284,1,1836,359,346,352.5
24979,1319,1,77,4,9,6.5
24980,1125,1,1205,1,1,1.0
24981,1300,1,1565,2,30,16.0
24982,1602,1,1691,1,1,1.0
24983,151,1,888,5,16,10.5
24984,514,1,1831,2,3,2.5
24985,1149,1,1666,81,200,140.5
24986,487,1,509,3,2,2.5
24987,1424,1,166,3,15,9.0
24988,1382,1,1498,3,1,2.0
24989,1010,1,309,771,369,570.0
24990,19,1,507,1,1,1.0
24991,1548,1,1883,2,1,1.5
24992,737,1,1875,5,2,3.5
24993,975,1,1954,1,1,1.0
24994,1304,1,1951,101,280,190.5
24995,1423,1,527,1,5,3.0
24996,1278,1,1997,123,98,110.5
24997,1752,1,274,23,13,18.0
24998,647,1,1429,1,2,1.5
24999,1628,1,1839,3,4,3.5
25000,638,1,1388,14,30,22.0
25001,1954,1,99,2,3,2.5
25002,1558,1,89,2,2,2.0
25003,763,1,1935,117,316,216.5
25004,1100,1,1905,2,2,2.0
25005,1109,1,1120,7,4,5.5
25006,1195,1,1518,5,7,6.0
25007,1471,1,1658,2,2,2.0
25008,1458,1,398,1,1,1.0
25009,37,1,396,1,2,1.5
25010,623,1,133,104,50,77.0
25011,242,1,303,124,133,128.5
25012,1540,1,1929,1,1,1.0
25013,1591,1,219,45,2,23.5
25014,737,1,352,2,2,2.0
25015,1859,1,100,3,1,2.0
25016,1718,1,1374,764,399,581.5
25017,1973,1,61,8,4,6.0
25018,1470,1,228,67,19,43.0
25019,1047,1,1963,1,1,1.0
25020,956,1,141,1,4,2.5
25021,1313,1,214,7,14,10.5
25022,603,1,468,2,7,4.5
25023,967,1,1930,31,35,33.0
25024,883,1,1880,3,21,12.0
25025,1481,1,1540,2,3,2.5
25026,1052,1,1381,70,56,63.0
25027,1318,1,150,1,2,1.5
25028,1858,1,194,3,2,2.5
25029,893,1,1426,1,1,1.0
25030,1126,1,1481,6,2,4.0
25031,1066,1,1224,1,1,1.0
25032,1964,1,472,1,1,1.0
25033,1164,1,1175,61,214,137.5
25034,1185,1,1755,65,102,83.5
25035,169,1,510,9,20,14.5
25036,682,1,166,2,4,3.0
25037,1894,1,220,12,3,7.5
25038,946,1,1366,1,3,2.0
25039,1175,1,1776,8,9,8.5
25040,1925,1,264,26,117,71.5
25041,1035,1,1793,1,1,1.0
25042,1109,1,38,2,4,3.0
25043,1537,1,1872,31,8,19.5
25044,1353,1,1455,8,29,18.5
25045,951,1,524,5,2,3.5
25046,1420,1,150,1,1,1.0
25047,727,1,104,12,117,64.5
25048,607,1,1564,4,2,3.0
25049,1318,1,183,288,200,244.0
25050,1874,1,78,1,2,1.5
25051,1176,1,1930,224,175,199.5
25052,1530,1,119,100,10,55.0
25053,888,1,21,2,3,2.5
25054,44,1,107,204,130,167.0
25055,1292,1,1783,15,17,16.0
25056,1394,1,37,24,10,17.0
25057,997,1,380,3,2,2.5
25058,1709,1,175,15,9,12.0
25059,1609,1,106,1,1,1.0
25060,977,1,313,14,4,9.0
25061,1872,1,373,13,1,7.0
25062,1572,1,323,11,4,7.5
25063,958,1,503,20,5,12.5
25064,1224,1,1553,2,2,2.0
25065,975,1,515,5,1,3.0
25066,1857,1,131,2,1,1.5
25067,188,1,385,4,2,3.0
25068,550,1,1220,195,648,421.5
25069,1147,1,1584,15,20,17.5
25070,1131,1,1393,4,1,2.5
25071,1223,1,381,409,293,351.0
25072,1338,1,1907,22,16,19.0
25073,58,1,345,47,29,38.0
25074,682,1,1434,1,4,2.5
25075,1144,1,236,3,6,4.5
25076,968,1,1005,4,16,10.0
25077,1762,1,169,129,95,112.0
25078,1576,1,1724,102,26,64.0
25079,725,1,106,1,2,1.5
25080,1988,1,1993,46,17,31.5
25081,614,1,760,73,248,160.5
25082,1775,1,1990,11,13,12.0
25083,1482,1,1720,54,22,38.0
25084,1339,1,239,53,35,44.0
25085,1022,1,1359,3,1,2.0
25086,1375,1,1443,1,3,2.0
25087,1386,1,1464,6,3,4.5
25088,643,1,1644,1,3,2.0
25089,1123,1,1474,10,2,6.0
25090,432,1,727,3,2,2.5
25091,1554,1,1928,45,107,76.0
25092,185,1,234,16,23,19.5
25093,747,1,1953,2,1,1.5
25094,540,1,1984,266,484,375.0
25095,37,1,512,2,3,2.5
25096,1909,1,23,4,5,4.5
25097,1340,1,1381,31,15,23.0
25098,1263,1,1970,21,9,15.0
25099,1356,1,385,1,1,1.0
25100,1367,1,1580,1,2,1.5
25101,1150,1,1853,2,2,2.0
25102,1172,1,1453,2,5,3.5
25103,1474,1,1734,2,3,2.5
25104,1270,1,1575,22,35,28.5
25105,1319,1,1715,5,4,4.5
25106,140,1,447,1,1,1.0
25107,1648,1,459,1,2,1.5
25108,1112,1,1783,10,24,17.0
25109,1143,1,1325,12,20,16.0
25110,576,1,525,1,4,2.5
25111,1721,1,325,7,26,16.5
25112,1206,1,182,5,2,3.5
25113,1415,1,1422,380,345,362.5
25114,1299,1,228,57,60,58.5
25115,1101,1,1608,2,1,1.5
25116,1577,1,89,8,3,5.5
25117,884,1,915,2,6,4.0
25118,1613,1,1828,19,21,20.0
25119,1824,1,418,79,40,59.5
25120,1981,1,1349,3,6,4.5
25121,1906,1,1965,279,142,210.5
25122,1349,1,1670,11,11,11.0
25123,1141,1,1214,2,2,2.0
25124,479,1,1394,84,166,125.0
25125,126,1,133,12,2,7.0
25126,1016,1,1433,2,1,1.5
25127,1594,1,310,272,40,156.0
25128,1964,1,440,2,2,2.0
25129,29,1,372,2,3,2.5
25130,514,1,1800,2,7,4.5
25131,1329,1,1802,51,44,47.5
25132,1643,1,1650,12,7,9.5
25133,203,1,952,58,72,65.0
25134,1911,1,1912,14,15,14.5
25135,1684,1,706,40,42,41.0
25136,1227,1,1963,3,3,3.0
25137,1507,1,1975,76,58,67.0
25138,1900,1,385,1,1,1.0
25139,1185,1,1330,14,8,11.0
25140,914,1,188,16,41,28.5
25141,532,1,1762,2,7,4.5
25142,1540,1,425,4,2,3.0
25143,146,1,448,1,1,1.0
25144,771,1,482,1,1,1.0
25145,1930,1,92,51,15,33.0
25146,524,1,527,44,5,24.5
25147,1349,1,1854,2,2,2.0
25148,1541,1,1875,2,1,1.5
25149,1311,1,1908,2,3,2.5
25150,446,1,506,3,1,2.0
25151,1300,1,423,35,23,29.0
25152,999,1,1194,27,119,73.0
25153,234,1,527,1,2,1.5
25154,14,1,140,2,1,1.5
25155,1209,1,234,2,1,1.5
25156,1669,1,1674,12,15,13.5
25157,886,1,946,21,13,17.0
25158,106,1,486,1,1,1.0
25159,1149,1,1392,5,24,14.5
25160,1324,1,1787,9,15,12.0
25161,1594,1,386,1,1,1.0
25162,1115,1,40,2,2,2.0
25163,1285,1,1928,2,4,3.0
25164,1243,1,1763,30,51,40.5
25165,1561,1,1607,465,250,357.5
25166,950,1,951,8,44,26.0
25167,960,1,1778,38,16,27.0
25168,1087,1,1547,1,1,1.0
25169,1099,1,1265,51,77,64.0
25170,1241,1,31,124,145,134.5
25171,737,1,1503,118,137,127.5
25172,1360,1,1994,1,5,3.0
25173,1553,1,1963,1,2,1.5
25174,1323,1,1899,96,90,93.0
25175,1389,1,1425,83,113,98.0
25176,235,1,423,18,2,10.0
25177,999,1,8,54,49,51.5
25178,1423,1,1478,13,21,17.0
25179,1125,1,1349,2,1,1.5
25180,162,1,386,1,2,1.5
25181,1760,1,107,1,1,1.0
25182,1207,1,31,1,1,1.0
25183,467,1,4,4,10,7.0
25184,1502,1,1880,1,1,1.0
25185,1926,1,392,1,1,1.0
25186,40,1,523,222,73,147.5
25187,888,1,500,1,4,2.5
25188,1402,1,1517,61,78,69.5
25189,1254,1,30,2,6,4.0
25190,1862,1,1977,2,4,3.0
25191,1945,1,38,9,7,8.0
25192,1155,1,69,1,1,1.0
25193,1447,1,1967,1,2,1.5
25194,1807,1,91,21,8,14.5
25195,1762,1,24,56,33,44.5
25196,1787,1,212,18,17,17.5
25197,1981,1,1476,6,6,6.0
25198,1151,1,325,2,3,2.5
25199,1373,1,1392,3,13,8.0
25200,1536,1,154,8,5,6.5
25201,537,1,155,8,144,76.0
25202,1243,1,1970,3,2,2.5
25203,910,1,1852,1,1,1.0
25204,706,1,822,1,3,2.0
25205,1533,1,486,203,72,137.5
25206,1449,1,22,1,1,1.0
25207,1974,1,451,9,14,11.5
25208,1205,1,108,2,2,2.0
25209,1347,1,1845,3,4,3.5
25210,576,1,606,61,122,91.5
25211,1482,1,376,2,2,2.0
25212,552,1,309,108,123,115.5
25213,1576,1,1982,33,31,32.0
25214,338,1,434,46,13,29.5
25215,1794,1,386,1,5,3.0
25216,1135,1,175,15,40,27.5
25217,1238,1,147,2,1,1.5
25218,242,1,1625,1,1,1.0
25219,926,1,954,11,11,11.0
25220,1924,1,201,2,1,1.5
25221,1020,1,406,1,4,2.5
25222,1953,1,372,1,2,1.5
25223,1420,1,1500,2,3,2.5
25224,274,1,360,4,1,2.5
25225,1741,1,54,7,7,7.0
25226,1087,1,1829,48,5,26.5
25227,1147,1,444,5,14,9.5
25228,1416,1,1417,3,11,7.0
25229,960,1,261,2,2,2.0
25230,1367,1,509,1,2,1.5
25231,1933,1,155,1,2,1.5
25232,1531,1,1956,2,1,1.5
25233,1007,1,521,21,4,12.5
25234,639,1,931,43,138,90.5
25235,955,1,1832,19,14,16.5
25236,1046,1,501,1,1,1.0
25237,1182,1,1342,15,22,18.5
25238,147,1,152,30,11,20.5
25239,1223,1,304,2,1,1.5
25240,1204,1,1982,3,10,6.5
25241,151,1,1826,5,2,3.5
25242,1678,1,253,255,285,270.0
25243,1927,1,374,2,1,1.5
25244,1566,1,354,2,1,1.5
25245,1108,1,285,2,1,1.5
25246,1387,1,1781,2,1,1.5
25247,1293,1,40,2,1,1.5
25248,1080,1,1508,8,34,21.0
25249,1019,1,1538,1,1,1.0
25250,1269,1,1352,3,2,2.5
25251,1594,1,142,1,1,1.0
25252,978,1,148,1,3,2.0
25253,1815,1,1887,12,5,8.5
25254,245,1,352,70,5,37.5
25255,968,1,1430,1,2,1.5
25256,912,1,1020,2,3,2.5
25257,1074,1,189,5,61,33.0
25258,1323,1,10,92,93,92.5
25259,349,1,231,110,89,99.5
25260,1846,1,1940,46,42,44.0
25261,1136,1,1490,20,23,21.5
25262,1201,1,1894,22,41,31.5
25263,1429,1,468,2,2,2.0
25264,1928,1,170,242,53,147.5
25265,1675,1,84,1,1,1.0
25266,1246,1,1298,4,5,4.5
25267,953,1,999,26,47,36.5
25268,1430,1,446,1,2,1.5
25269,1529,1,37,27,5,16.0
25270,1376,1,1740,4,2,3.0
25271,1172,1,1980,4,3,3.5
25272,1501,1,195,6,3,4.5
25273,1157,1,1951,2,1,1.5
25274,1649,1,1948,1,1,1.0
25275,24,1,322,2,2,2.0
25276,1411,1,40,2,6,4.0
25277,1180,1,58,28,10,19.0
25278,1867,1,510,1,1,1.0
25279,1174,1,1496,5,4,4.5
25280,318,1,448,90,21,55.5
25281,1724,1,1802,5,8,6.5
25282,1130,1,1355,7,4,5.5
25283,550,1,1533,1,2,1.5
25284,1865,1,1957,5,4,4.5
25285,432,1,679,9,19,14.0
25286,329,1,953,18,11,14.5
25287,1575,1,1694,300,262,281.0
25288,1050,1,1664,2,2,2.0
25289,1070,1,1811,56,79,67.5
25290,1708,1,114,2,2,2.0
25291,1254,1,1854,3,4,3.5
25292,68,1,108,76,92,84.0
25293,1697,1,40,33,15,24.0
25294,1775,1,442,2,15,8.5
25295,1929,1,149,1,1,1.0
25296,1541,1,504,159,12,85.5
25297,532,1,1726,1,2,1.5
25298,576,1,1144,59,159,109.0
25299,1594,1,253,3,1,2.0
25300,983,1,377,2,1,1.5
25301,1292,1,1892,68,90,79.0
25302,1691,1,1695,109,87,98.0
25303,156,1,199,3,1,2.0
25304,1495,1,1765,5,8,6.5
25305,514,1,1769,161,149,155.0
25306,151,1,174,27,184,105.5
25307,1474,1,1710,25,61,43.0
25308,1680,1,171,20,7,13.5
25309,1777,1,1874,3,2,2.5
25310,1793,1,507,1,1,1.0
25311,1846,1,144,2,2,2.0
25312,1488,1,1860,44,38,41.0
25313,1334,1,67,2,3,2.5
25314,874,1,1009,1,2,1.5
25315,219,1,234,13,12,12.5
25316,1280,1,1294,25,130,77.5
25317,422,1,746,29,48,38.5
25318,1368,1,1862,1,1,1.0
25319,1035,1,1918,1,4,2.5
25320,1359,1,1425,22,8,15.0
25321,1548,1,1667,2,1,1.5
25322,603,1,1890,37,26,31.5
25323,732,1,70,216,74,145.0
25324,47,1,311,169,36,102.5
25325,38,1,525,5,4,4.5
25326,1816,1,46,1,1,1.0
25327,146,1,440,1,1,1.0
25328,1082,1,1262,2,1,1.5
25329,1126,1,117,5,2,3.5
25330,1464,1,1621,18,13,15.5
25331,977,1,1844,1,1,1.0
25332,1203,1,396,1,2,1.5
25333,1469,1,1979,8,9,8.5
25334,1832,1,303,3,4,3.5
25335,1646,1,1664,31,32,31.5
25336,1121,1,1874,39,57,48.0
25337,1610,1,1619,29,17,23.0
25338,1279,1,1824,3,8,5.5
25339,1354,1,1500,2,2,2.0
25340,1118,1,1379,27,71,49.0
25341,1467,1,87,3,3,3.0
25342,1800,1,377,1,2,1.5
25343,1380,1,1933,1,2,1.5
25344,1272,1,1864,1,2,1.5
25345,9,1,1177,19,29,24.0
25346,1210,1,1458,1,1,1.0
25347,1260,1,1271,226,228,227.0
25348,417,1,1666,21,57,39.0
25349,603,1,1412,2,4,3.0
25350,603,1,1582,1,4,2.5
25351,1070,1,1013,3,1,2.0
25352,1193,1,355,56,37,46.5
25353,1792,1,47,3,2,2.5
25354,1476,1,1516,5,10,7.5
25355,1284,1,82,117,52,84.5
25356,643,1,1883,1,1,1.0
25357,890,1,12,1,1,1.0
25358,950,1,314,70,53,61.5
25359,1489,1,1891,262,182,222.0
25360,1006,1,397,1,1,1.0
25361,1009,1,1022,17,9,13.0
25362,1194,1,1815,1,1,1.0
25363,1193,1,1747,1,2,1.5
25364,1345,1,1731,28,28,28.0
25365,1732,1,23,8,19,13.5
25366,1161,1,227,169,107,138.0
25367,586,1,1250,1,2,1.5
25368,1616,1,188,4,5,4.5
25369,1548,1,1665,4,3,3.5
25370,1662,1,1040,1,3,2.0
25371,952,1,1139,18,17,17.5
25372,951,1,219,7,2,4.5
25373,1378,1,1477,18,13,15.5
25374,1175,1,1986,48,77,62.5
25375,1792,1,179,6,3,4.5
25376,635,1,1255,4,13,8.5
25377,1210,1,1887,383,188,285.5
25378,1974,1,510,9,26,17.5
25379,621,1,47,827,586,706.5
25380,1430,1,1501,2,2,2.0
25381,1305,1,314,21,11,16.0
25382,1216,1,403,187,383,285.0
25383,1053,1,1464,142,75,108.5
25384,65,1,75,103,35,69.0
25385,1663,1,1798,2,2,2.0
25386,1648,1,15,2,2,2.0
25387,1762,1,1893,2,3,2.5
25388,1321,1,1561,1,1,1.0
25389,282,1,576,47,835,441.0
25390,646,1,1829,54,111,82.5
25391,1814,1,1853,1,2,1.5
25392,407,1,1145,2,1,1.5
25393,293,1,356,78,85,81.5
25394,282,1,1215,2,7,4.5
25395,574,1,590,15,117,66.0
25396,1691,1,1733,22,24,23.0
25397,1240,1,1365,22,28,25.0
25398,307,1,592,1,1,1.0
25399,1089,1,737,4,1,2.5
25400,1022,1,1142,165,88,126.5
25401,1173,1,1811,3,2,2.5
25402,1977,1,430,1,2,1.5
25403,614,1,1902,299,637,468.0
25404,1458,1,517,2,1,1.5
25405,1263,1,1336,111,89,100.0
25406,1368,1,188,2,1,1.5
25407,1718,1,289,2,1,1.5
25408,1037,1,1900,1,1,1.0
25409,702,1,1668,9,8,8.5
25410,1116,1,1704,8,14,11.0
25411,1164,1,1498,2,4,3.0
25412,1524,1,98,36,5,20.5
25413,1821,1,434,205,706,455.5
25414,952,1,1836,7,2,4.5
25415,1831,1,1921,2,5,3.5
25416,1032,1,528,7,2,4.5
25417,1546,1,1610,1,1,1.0
25418,1792,1,147,1,2,1.5
25419,1448,1,1971,8,6,7.0
25420,1591,1,1989,21,1,11.0
25421,556,1,1714,3,2,2.5
25422,1626,1,1986,3,5,4.0
25423,977,1,1527,5,2,3.5
25424,1329,1,1776,13,4,8.5
25425,1403,1,1476,16,17,16.5
25426,68,1,1823,115,148,131.5
25427,1401,1,360,2,1,1.5
25428,1391,1,1715,3,4,3.5
25429,1604,1,1737,34,17,25.5
25430,1667,1,324,2,2,2.0
25431,938,1,1263,41,77,59.0
25432,967,1,1326,7,9,8.0
25433,1269,1,1895,6,8,7.0
25434,532,1,1172,2,3,2.5
25435,1553,1,408,1,2,1.5
25436,882,1,1463,5,10,7.5
25437,1085,1,1367,2,1,1.5
25438,1272,1,1894,56,43,49.5
25439,205,1,318,31,2,16.5
25440,1127,1,1714,3,4,3.5
25441,1330,1,46,1,2,1.5
25442,1119,1,1836,278,181,229.5
25443,1325,1,1874,4,2,3.0
25444,1419,1,1715,5,3,4.0
25445,1750,1,1771,334,210,272.0
25446,1000,1,1832,27,36,31.5
25447,1989,1,416,2,2,2.0
25448,1035,1,1551,108,67,87.5
25449,987,1,1333,10,33,21.5
25450,1898,1,303,2,2,2.0
25451,1531,1,1898,164,18,91.0
25452,1853,1,206,2,1,1.5
25453,1396,1,88,53,49,51.0
25454,1726,1,92,2,1,1.5
25455,1570,1,513,3,3,3.0
25456,764,1,1922,7,8,7.5
25457,965,1,1006,3,3,3.0
25458,1109,1,138,2,4,3.0
25459,1744,1,100,3,1,2.0
25460,1369,1,1990,1,5,3.0
25461,1082,1,1257,3,2,2.5
25462,675,1,44,118,40,79.0
25463,1203,1,1815,4,2,3.0
25464,1068,1,1826,1,1,1.0
25465,521,1,414,25,11,18.0
25466,329,1,938,12,34,23.0
25467,1861,1,180,2,1,1.5
25468,1377,1,1961,2,4,3.0
25469,935,1,1857,186,420,303.0
25470,1834,1,108,2,2,2.0
25471,1308,1,1704,27,71,49.0
25472,671,1,874,4,3,3.5
25473,912,1,43,2,3,2.5
25474,907,1,1977,178,298,238.0
25475,646,1,1646,4,9,6.5
25476,1386,1,92,2,2,2.0
25477,894,1,908,6,27,16.5
25478,1312,1,6,3,2,2.5
25479,461,1,500,11,9,10.0
25480,1051,1,377,5,4,4.5
25481,94,1,218,35,7,21.0
25482,318,1,476,95,19,57.0
25483,1699,1,1890,67,85,76.0
25484,1054,1,1608,2,2,2.0
25485,1437,1,1917,1,1,1.0
25486,1633,1,1726,9,7,8.0
25487,1142,1,1250,41,192,116.5
25488,1160,1,170,3,4,3.5
25489,542,1,172,3,29,16.0
25490,888,1,265,1,7,4.0
25491,1886,1,507,1,2,1.5
25492,409,1,790,55,133,94.0
25493,1584,1,1591,94,121,107.5
25494,1437,1,1580,1,1,1.0
25495,1653,1,1818,8,3,5.5
25496,1815,1,1895,1,1,1.0
25497,1714,1,1928,3,16,9.5
25498,567,1,1179,3,2,2.5
25499,1375,1,1465,6,2,4.0
25500,1337,1,1546,1,1,1.0
25501,1981,1,1387,18,35,26.5
25502,1817,1,1990,7,8,7.5
25503,1477,1,92,8,18,13.0
25504,1855,1,165,3,4,3.5
25505,638,1,1508,4,8,6.0
25506,1548,1,1585,4,3,3.5
25507,1598,1,1701,10,17,13.5
25508,871,1,1300,8,9,8.5
25509,1232,1,132,4,39,21.5
25510,68,1,1241,25,52,38.5
25511,1456,1,219,2,2,2.0
25512,1044,1,1957,2,2,2.0
25513,1451,1,1826,3,1,2.0
25514,1416,1,1809,12,9,10.5
25515,1844,1,511,2,1,1.5
25516,1174,1,333,45,64,54.5
25517,67,1,189,2,2,2.0
25518,1758,1,1836,60,51,55.5
25519,1133,1,1950,1,1,1.0
25520,1176,1,418,8,1,4.5
25521,329,1,1317,2,1,1.5
25522,1822,1,179,104,55,79.5
25523,1584,1,395,1,4,2.5
25524,1958,1,429,60,20,40.0
25525,1046,1,399,1,1,1.0
25526,1955,1,95,427,101,264.0
25527,1536,1,1920,1,1,1.0
25528,965,1,1329,5,5,5.0
25529,1066,1,1506,3,2,2.5
25530,474,1,528,1,1,1.0
25531,1759,1,1834,23,18,20.5
25532,920,1,1941,39,39,39.0
25533,12,1,148,1,2,1.5
25534,1240,1,1674,1,1,1.0
25535,1633,1,1887,8,4,6.0
25536,965,1,1974,129,43,86.0
25537,1345,1,507,1,2,1.5
25538,1246,1,421,4,3,3.5
25539,1793,1,381,2,1,1.5
25540,1346,1,1353,80,275,177.5
25541,907,1,1770,390,871,630.5
25542,1775,1,119,33,40,36.5
25543,1380,1,38,2,3,2.5
25544,1723,1,1898,53,27,40.0
25545,1002,1,1615,1,2,1.5
25546,951,1,1425,4,1,2.5
25547,1696,1,360,5,3,4.0
25548,1276,1,1311,35,68,51.5
25549,536,1,303,3,2,2.5
25550,157,1,165,49,8,28.5
25551,1668,1,1688,6,3,4.5
25552,1244,1,175,2,1,1.5
25553,981,1,1946,13,22,17.5
25554,747,1,393,2,2,2.0
25555,647,1,1646,3,2,2.5
25556,1291,1,1352,230,290,260.0
25557,542,1,954,19,82,50.5
25558,1858,1,430,33,6,19.5
25559,181,1,1516,22,50,36.0
25560,882,1,393,2,6,4.0
25561,1152,1,1960,12,1,6.5
25562,1347,1,1438,1,6,3.5
25563,1130,1,1152,14,85,49.5
25564,1969,1,1121,1,1,1.0
25565,1104,1,1830,68,113,90.5
25566,1164,1,379,2,4,3.0
