,h,r,t,head-batch,tail-batch,ranks
4224,10413,1,8489,1458,5217,3337.5
4225,9693,179,1145,11540,12555,12047.5
4226,10697,216,1519,7995,8609,8302.0
4227,3846,88,10100,365,182,273.5
4228,2050,80,5306,7781,9598,8689.5
4229,2944,33,9818,106,163,134.5
4230,11519,88,4085,1716,11223,6469.5
4231,11519,88,1489,919,5677,3298.0
4232,11445,58,14037,1620,699,1159.5
4233,10470,2,5140,1631,8742,5186.5
4234,11059,126,10729,12203,13900,13051.5
4235,2006,233,13899,2877,211,1544.0
4236,6983,79,9995,12361,12807,12584.0
4237,3081,79,9995,11693,12756,12224.5
4238,11544,88,12987,12552,6351,9451.5
4239,7195,170,14204,14367,8728,11547.5
4240,7195,170,11929,13982,9734,11858.0
4241,7195,170,8245,12357,9570,10963.5
4242,3403,158,5024,1831,7341,4586.0
4243,14125,86,1682,2232,300,1266.0
4244,8098,106,2731,6859,5946,6402.5
4245,7799,199,6010,11016,11461,11238.5
4246,9401,187,13665,5362,7307,6334.5
4247,12453,216,11363,10267,2500,6383.5
4248,13292,10,5568,10681,1893,6287.0
4249,8473,80,4767,188,628,408.0
4250,176,125,14123,5879,7123,6501.0
4251,11486,125,3906,10429,11540,10984.5
4252,513,186,4994,2786,1148,1967.0
4253,12281,116,12281,4,1,2.5
4254,700,22,14342,14299,9560,11929.5
4255,1971,125,9247,2463,3888,3175.5
4256,487,129,1455,3553,558,2055.5
4257,12946,125,2843,3336,4124,3730.0
4258,10491,145,4994,9302,11004,10153.0
4259,13924,234,6765,12039,8721,10380.0
4260,13767,80,11991,1290,4768,3029.0
4261,11576,31,7655,13655,11156,12405.5
4262,11576,31,11588,5772,4198,4985.0
4263,11075,199,5763,4276,198,2237.0
4264,7362,22,2897,11496,7039,9267.5
4265,14053,196,12577,9220,9879,9549.5
4266,10768,115,13845,10420,6319,8369.5
4267,561,125,2054,13263,13830,13546.5
4268,561,2,2913,14303,14022,14162.5
4269,13731,125,8657,482,2260,1371.0
4270,13731,22,348,1510,9827,5668.5
4271,3153,148,5245,9678,14364,12021.0
4272,6641,126,11345,1060,1112,1086.0
4273,1605,2,10281,3470,4221,3845.5
4274,6195,17,7544,5537,10268,7902.5
4275,4379,125,7133,4854,8560,6707.0
4276,14516,58,14037,9585,11702,10643.5
4277,6674,196,6541,12225,9564,10894.5
4278,8523,82,413,13035,14090,13562.5
4279,4902,155,10112,13048,13988,13518.0
4280,6367,17,7667,14109,14044,14076.5
4281,2514,120,12434,12203,11532,11867.5
4282,13678,110,7242,12889,12856,12872.5
4283,8467,186,3056,12510,12236,12373.0
4284,12012,199,7660,1708,4084,2896.0
4285,10942,75,10721,4194,1858,3026.0
4286,14074,4,12009,4835,6055,5445.0
4287,4233,4,270,11813,7156,9484.5
4288,4233,111,5835,2814,7716,5265.0
4289,1592,125,13038,13185,4606,8895.5
4290,1592,2,5029,6025,7734,6879.5
4291,9058,173,7464,352,1931,1141.5
4292,2472,58,14037,6410,3808,5109.0
4293,3069,80,11729,12795,14079,13437.0
4294,1748,121,14365,5546,4252,4899.0
4295,2303,17,9929,7093,3704,5398.5
4296,3359,59,10858,7471,10501,8986.0
4297,12008,111,13094,10025,12789,11407.0
4298,9126,2,5029,2474,7369,4921.5
4299,7037,59,11364,8589,7382,7985.5
4300,3602,105,13127,3370,9161,6265.5
4301,3602,105,8756,651,3027,1839.0
4302,13242,135,3431,1205,6658,3931.5
4303,14171,111,5518,11185,12219,11702.0
4304,6055,75,5913,9983,3108,6545.5
4305,12415,111,5835,1036,2067,1551.5
4306,7902,212,14317,1916,1757,1836.5
4307,3136,35,6765,8806,1361,5083.5
4308,14002,30,7439,10146,7278,8712.0
4309,12395,10,28,9935,8849,9392.0
4310,13056,39,11863,711,7871,4291.0
4311,11029,235,2353,11250,14331,12790.5
4312,3456,80,1597,8680,4222,6451.0
4313,13881,13,11449,571,1154,862.5
4314,11833,82,9306,3757,2550,3153.5
4315,7076,85,10047,7475,8015,7745.0
4316,7764,2,1114,4034,9873,6953.5
4317,1983,12,12609,12605,8527,10566.0
4318,940,186,4994,3555,2288,2921.5
4319,3568,31,11473,102,2897,1499.5
4320,13312,204,14425,4944,8616,6780.0
4321,9506,16,8428,7190,13964,10577.0
4322,8536,147,8982,10669,4264,7466.5
4323,6521,172,10989,7677,8025,7851.0
4324,697,17,7544,2529,8082,5305.5
4325,7617,4,7280,9145,4285,6715.0
4326,4053,131,3056,5274,2376,3825.0
4327,13598,22,3638,8937,8611,8774.0
4328,3491,50,14335,1906,1168,1537.0
4329,14486,204,9689,4068,9449,6758.5
4330,12959,233,8502,5168,3866,4517.0
4331,12959,111,13234,10544,2851,6697.5
4332,1776,186,11576,5509,2333,3921.0
4333,9558,168,880,5424,393,2908.5
4334,968,204,5925,4201,4932,4566.5
4335,13184,168,5045,13142,10536,11839.0
4336,3265,126,11345,7355,8082,7718.5
4337,2751,59,5625,54,248,151.0
4338,2751,59,9268,13350,13782,13566.0
4339,9010,216,10323,5703,905,3304.0
4340,9909,111,7797,765,718,741.5
4341,2869,136,13492,3671,6771,5221.0
4342,2869,105,12635,519,6791,3655.0
4343,2869,105,8482,3796,11679,7737.5
4344,2093,4,14355,10137,6981,8559.0
4345,11175,80,10628,166,2392,1279.0
4346,4395,111,13094,2048,6013,4030.5
4347,3258,194,9314,1723,3395,2559.0
4348,7322,108,14540,7206,2474,4840.0
4349,12654,58,14037,3393,6459,4926.0
4350,1781,170,4135,6145,2840,4492.5
4351,4221,59,5923,6281,5554,5917.5
4352,2459,173,12896,14289,14287,14288.0
4353,9662,17,7667,2291,8469,5380.0
4354,12913,20,5934,2859,3006,2932.5
4355,10323,125,8624,1756,10349,6052.5
4356,4303,194,3189,8745,6353,7549.0
4357,1173,30,7743,8802,10518,9660.0
4358,13843,105,11530,14106,10833,12469.5
4359,3825,75,12351,6855,1036,3945.5
4360,916,186,4994,4589,4455,4522.0
4361,2882,152,10030,12355,12720,12537.5
4362,4725,75,242,13257,10246,11751.5
4363,3060,129,12184,2478,7808,5143.0
4364,10461,2,5029,9518,11583,10550.5
4365,712,4,743,13567,9653,11610.0
4366,12339,39,6785,7198,6973,7085.5
4367,10732,123,13968,2698,30,1364.0
4368,1019,58,14037,5322,5574,5448.0
4369,10047,130,9332,7951,9350,8650.5
4370,3000,35,6765,3649,1631,2640.0
4371,9426,10,3577,2920,13737,8328.5
4372,12765,179,1483,7310,11613,9461.5
4373,12500,75,823,2933,2672,2802.5
4374,2352,186,9851,9456,10566,10011.0
4375,11898,147,8982,6492,3722,5107.0
4376,2144,50,4709,13344,6907,10125.5
4377,8989,125,7952,449,5235,2842.0
4378,335,75,10060,889,12,450.5
4379,2161,176,14053,1522,81,801.5
4380,11345,71,4170,8591,6397,7494.0
4381,11345,71,5201,5405,8929,7167.0
4382,1749,58,14037,3963,6750,5356.5
4383,10134,10,8027,14187,5531,9859.0
4384,1386,2,1114,3831,7929,5880.0
4385,819,198,11635,2621,267,1444.0
4386,8851,58,14037,2724,1554,2139.0
4387,6039,148,5245,1742,9785,5763.5
4388,6120,75,9034,10820,11690,11255.0
4389,6666,80,5451,7146,8598,7872.0
4390,3017,108,4614,6742,12247,9494.5
4391,9008,125,69,11874,12331,12102.5
4392,5764,108,570,7207,4651,5929.0
4393,6409,56,3502,14032,10878,12455.0
4394,2061,154,1275,11602,10038,10820.0
4395,5573,4,13609,13797,14278,14037.5
4396,14433,82,9767,13034,14073,13553.5
4397,5672,13,12846,6677,13749,10213.0
4398,5672,13,11156,8806,7957,8381.5
4399,8153,39,1620,4543,2824,3683.5
4400,10909,155,3919,11765,8279,10022.0
4401,23,110,195,13929,12331,13130.0
4402,12434,2,937,12164,3129,7646.5
4403,1850,130,12350,6322,11988,9155.0
4404,8118,82,3554,5342,5849,5595.5
4405,972,111,7797,8327,5871,7099.0
4406,6806,2,10086,3301,954,2127.5
4407,6996,15,2993,9443,11905,10674.0
4408,5504,82,13252,6682,3338,5010.0
4409,4997,216,4248,11955,9539,10747.0
4410,1536,108,10753,736,960,848.0
4411,5482,212,2603,6917,5624,6270.5
4412,10171,125,5916,13840,14295,14067.5
4413,12905,75,6980,12325,11868,12096.5
4414,6742,125,12567,5646,10776,8211.0
4415,12287,125,3246,10633,11992,11312.5
4416,647,88,8719,12061,7896,9978.5
4417,4445,186,11576,10123,5199,7661.0
4418,1137,123,3502,9371,5000,7185.5
4419,5958,110,6861,10400,7471,8935.5
4420,5958,110,10860,7097,3539,5318.0
4421,5958,110,6307,12418,13930,13174.0
4422,4513,9,697,10265,6117,8191.0
4423,4513,199,5869,7655,4522,6088.5
4424,12280,50,809,5485,3650,4567.5
4425,482,81,13708,2580,14174,8377.0
4426,2238,108,5150,10601,13789,12195.0
4427,1455,111,13234,2872,2306,2589.0
4428,4910,88,9266,3461,4754,4107.5
4429,6640,125,7661,5837,524,3180.5
4430,10114,125,1536,10918,11818,11368.0
4431,8310,30,7712,9663,9833,9748.0
4432,6823,186,4994,8826,7710,8268.0
4433,7355,2,12176,2571,2637,2604.0
4434,8348,235,12644,12033,11998,12015.5
4435,5791,82,9767,7308,12847,10077.5
4436,5179,10,9677,1581,1001,1291.0
4437,7020,161,3157,442,8,225.0
4438,6312,88,1561,5306,6190,5748.0
4439,9676,108,1438,5400,10750,8075.0
4440,8500,135,8761,6213,3024,4618.5
4441,10558,17,7544,9256,13898,11577.0
4442,14071,124,9316,12303,11728,12015.5
4443,2346,22,4031,11304,7861,9582.5
4444,14005,4,12009,10296,4897,7596.5
4445,6364,59,10315,11855,13550,12702.5
4446,4637,81,4361,11362,10850,11106.0
4447,8888,204,11461,8639,6953,7796.0
4448,8888,204,10371,13670,12078,12874.0
4449,8888,204,10930,14090,10044,12067.0
4450,1286,4,5817,1919,248,1083.5
4451,8350,58,14037,3279,6156,4717.5
4452,14080,126,11345,8451,8317,8384.0
4453,11690,2,10052,7404,14163,10783.5
4454,118,124,10687,2824,11915,7369.5
4455,429,75,348,7784,11242,9513.0
4456,5273,2,7363,3246,9276,6261.0
4457,5240,23,13478,2303,6763,4533.0
4458,11263,233,10318,4597,8462,6529.5
4459,11771,82,1433,12797,9573,11185.0
4460,4323,187,13665,10123,11650,10886.5
4461,12814,4,13438,1973,4109,3041.0
4462,1909,80,2827,9988,10308,10148.0
4463,9160,2,5029,8011,13961,10986.0
4464,12278,4,4864,51,679,365.0
4465,9165,125,5268,4090,7009,5549.5
4466,1709,14,3056,8016,595,4305.5
4467,3733,127,7544,1795,2669,2232.0
4468,4519,204,12462,3182,6333,4757.5
4469,4696,128,2269,1216,8421,4818.5
4470,11810,80,9285,6519,2211,4365.0
4471,5429,86,8628,4937,10711,7824.0
4472,9255,123,2166,716,5015,2865.5
4473,4548,2,2223,11274,12065,11669.5
4474,8109,31,9223,350,3772,2061.0
4475,9411,59,1542,2112,10117,6114.5
4476,1193,90,4740,1996,835,1415.5
4477,7169,221,6259,6841,7297,7069.0
4478,5987,80,7459,691,7706,4198.5
4479,4396,75,7124,7183,8511,7847.0
4480,10009,215,4829,3475,7725,5600.0
4481,7222,30,12689,13439,11275,12357.0
4482,10017,125,10925,4677,2508,3592.5
4483,10154,147,8982,1426,3080,2253.0
4484,1145,126,10729,13206,13364,13285.0
4485,11300,39,7853,9168,12288,10728.0
4486,5438,172,7406,9858,12418,11138.0
4487,14439,39,1099,14482,10995,12738.5
4488,10832,2,10086,9061,567,4814.0
4489,12402,51,2978,9406,4960,7183.0
4490,11927,82,12415,4384,4058,4221.0
4491,9078,173,13423,13882,3288,8585.0
4492,3201,59,4109,7272,8063,7667.5
4493,9817,75,4031,11680,10331,11005.5
4494,2677,197,9448,5834,5082,5458.0
4495,3765,130,9332,11053,12765,11909.0
4496,3150,173,1099,7732,7626,7679.0
4497,9454,58,14037,5232,4634,4933.0
4498,12374,50,3800,1056,1645,1350.5
4499,2044,75,10060,197,44,120.5
4500,5936,82,7903,9206,5864,7535.0
4501,8438,105,3817,14180,11262,12721.0
4502,5826,125,9307,8109,3292,5700.5
4503,13690,186,8429,808,2552,1680.0
4504,6966,82,1938,13308,13980,13644.0
4505,1020,111,12956,13333,12594,12963.5
4506,8132,79,9995,859,2863,1861.0
4507,7476,148,5245,2406,10559,6482.5
4508,5735,56,11898,9915,3271,6593.0
4509,11152,125,1536,1963,7545,4754.0
4510,3887,135,14072,11817,8877,10347.0
4511,6889,187,13665,1014,5165,3089.5
4512,1823,75,7377,6472,12926,9699.0
4513,1823,7,4403,5209,8417,6813.0
4514,2268,2,8451,8987,9545,9266.0
4515,75,126,11345,8956,5015,6985.5
4516,12559,108,424,1654,6667,4160.5
4517,2487,75,10222,335,1212,773.5
4518,6774,186,10222,351,9078,4714.5
4519,316,17,4361,1744,748,1246.0
4520,9969,4,3776,4777,5438,5107.5
4521,4107,58,14037,4933,1175,3054.0
4522,7801,183,7063,14095,7960,11027.5
4523,11829,111,13826,14240,9114,11677.0
4524,8432,122,8429,3648,12171,7909.5
4525,3860,143,1351,10581,12191,11386.0
4526,11460,230,9663,65,36,50.5
4527,10219,123,1111,653,9893,5273.0
4528,5743,186,4994,2193,1691,1942.0
4529,4008,168,4322,3169,2817,2993.0
4530,13595,82,2108,7212,9730,8471.0
4531,11908,0,10316,6082,10002,8042.0
4532,6176,111,12956,4066,1304,2685.0
4533,10698,108,12762,5406,6894,6150.0
4534,3119,75,2505,8516,5178,6847.0
4535,8844,166,8533,8158,13562,10860.0
4536,9365,114,8429,12339,12078,12208.5
4537,8213,136,8715,3840,688,2264.0
4538,13378,125,7105,4538,3952,4245.0
4539,5252,2,5604,12499,13466,12982.5
4540,3838,186,5913,4548,9139,6843.5
4541,5513,2,6570,5478,599,3038.5
4542,13334,173,2712,12106,8474,10290.0
4543,5237,232,7544,14326,4546,9436.0
4544,8495,82,11440,12143,12876,12509.5
4545,11184,190,6743,9576,11326,10451.0
4546,13279,2,10086,6870,2864,4867.0
4547,12527,108,9659,6738,7717,7227.5
4548,4350,58,14037,4543,5292,4917.5
4549,7795,125,3105,898,5020,2959.0
4550,1404,118,4017,6058,9563,7810.5
4551,1404,216,12369,3281,12882,8081.5
4552,1000,58,14037,9892,10715,10303.5
4553,293,224,5150,6228,1557,3892.5
4554,8215,2,13417,12709,12136,12422.5
4555,3099,58,14037,6190,5806,5998.0
4556,3905,143,917,4617,3995,4306.0
4557,11040,75,9034,4115,11112,7613.5
4558,8144,148,4810,331,3409,1870.0
4559,7445,75,13752,20,200,110.0
4560,9144,82,567,13795,9047,11421.0
4561,5043,13,10118,2000,833,1416.5
4562,10717,81,7544,5134,1298,3216.0
4563,11288,82,11567,1352,641,996.5
4564,11030,31,11078,10436,11162,10799.0
4565,11692,3,5487,4009,8091,6050.0
4566,7920,150,6765,4009,9730,6869.5
4567,6083,111,5835,1706,3317,2511.5
4568,2167,111,12956,11029,1292,6160.5
4569,10259,68,11136,6688,9401,8044.5
4570,12274,16,8697,10266,7592,8929.0
4571,4132,148,5245,8724,13942,11333.0
4572,10872,147,8982,8546,6465,7505.5
4573,1798,2,5029,4710,12001,8355.5
4574,9890,82,1104,4584,7662,6123.0
4575,9890,82,3774,7271,3632,5451.5
4576,7199,196,13093,11332,12338,11835.0
4577,263,22,12689,13920,13921,13920.5
4578,9100,58,14037,10050,11397,10723.5
4579,14256,4,13511,11002,14426,12714.0
4580,11968,82,1308,14284,14270,14277.0
4581,1180,173,3243,9810,10607,10208.5
4582,10736,213,5388,11014,13970,12492.0
4583,6812,4,8137,4341,406,2373.5
4584,10846,4,805,12876,4368,8622.0
4585,10725,125,1937,2551,7431,4991.0
4586,11654,82,1222,14110,12033,13071.5
4587,2788,117,14139,872,1557,1214.5
4588,2788,117,3426,10519,13785,12152.0
4589,2788,117,6414,8174,9243,8708.5
4590,2788,117,6261,1630,2033,1831.5
4591,2788,117,4786,4430,3985,4207.5
4592,2788,170,1002,12260,12485,12372.5
4593,2788,170,198,5619,3068,4343.5
4594,4416,125,2541,11761,10070,10915.5
4595,4934,124,10330,12377,13720,13048.5
4596,7342,81,7544,7924,9735,8829.5
4597,11279,22,7439,11727,1548,6637.5
4598,5351,168,12745,14431,13435,13933.0
4599,430,186,4994,3455,1844,2649.5
4600,14216,2,10281,4110,4051,4080.5
4601,14177,28,8641,9683,7551,8617.0
4602,2918,59,7270,11330,11969,11649.5
4603,9332,175,12591,10358,6326,8342.0
4604,7190,17,7544,7175,9042,8108.5
4605,1216,40,9010,13042,2538,7790.0
4606,1216,50,7490,2027,277,1152.0
4607,9836,105,9632,13263,11855,12559.0
4608,1513,215,8271,12158,5558,8858.0
4609,2432,31,11983,1256,7419,4337.5
4610,1765,0,12439,8793,11862,10327.5
4611,2754,2,5604,3927,8587,6257.0
4612,5355,4,14083,1528,3343,2435.5
4613,2003,108,992,3727,2506,3116.5
4614,10781,216,9993,13059,14391,13725.0
4615,10388,30,11791,10162,3664,6913.0
4616,4432,186,4994,1408,2588,1998.0
4617,5741,75,7153,8261,5275,6768.0
4618,13045,111,12956,12013,4273,8143.0
4619,3011,59,6549,4742,6077,5409.5
4620,13103,62,9468,12804,14291,13547.5
4621,10325,9,5761,5514,2047,3780.5
4622,11296,22,11571,5600,1005,3302.5
4623,5983,4,11904,6326,6849,6587.5
4624,4266,110,11375,12936,9539,11237.5
4625,1491,75,14173,13188,14352,13770.0
4626,7105,108,4620,9871,13525,11698.0
4627,3468,111,10828,561,1599,1080.0
4628,3561,108,771,12721,10546,11633.5
4629,3561,108,2959,8316,8856,8586.0
4630,13475,173,8594,553,27,290.0
4631,1926,108,11163,4428,10477,7452.5
4632,4505,17,7667,9213,9068,9140.5
4633,3190,120,11825,7107,3704,5405.5
4634,4792,130,9332,13100,13238,13169.0
4635,1414,108,10147,3509,4315,3912.0
4636,5084,10,7222,2759,7698,5228.5
4637,8918,154,4651,4790,5222,5006.0
4638,456,88,10264,2263,7858,5060.5
4639,7909,13,8790,13150,4194,8672.0
4640,2713,4,2757,2221,501,1361.0
4641,2347,16,9375,1563,6242,3902.5
4642,10064,22,4695,815,5385,3100.0
4643,11862,185,5120,4034,7401,5717.5
4644,8649,2,5029,1291,5942,3616.5
4645,12145,82,7096,1431,2413,1922.0
4646,7188,75,268,12005,10343,11174.0
4647,9631,205,5012,11800,2684,7242.0
4648,13035,228,6389,10326,12563,11444.5
4649,5991,75,12402,508,3940,2224.0
4650,8641,199,2203,9579,8997,9288.0
4651,1431,2,7363,3604,4280,3942.0
4652,12581,59,9055,10344,5353,7848.5
4653,3656,125,9230,10637,12602,11619.5
4654,10773,194,13107,624,4349,2486.5
4655,1810,166,3594,5320,542,2931.0
4656,2416,10,7389,3551,4293,3922.0
4657,5761,111,9702,6917,13066,9991.5
4658,5040,2,11056,1597,1501,1549.0
4659,11482,123,14476,10183,11619,10901.0
4660,11482,123,14173,6723,13296,10009.5
4661,6925,51,2978,5516,3377,4446.5
4662,6438,147,8982,7471,7061,7266.0
4663,11615,81,2,9828,6408,8118.0
4664,11615,22,10377,3961,9245,6603.0
4665,13641,125,1937,13105,13637,13371.0
4666,7679,148,5245,9201,11642,10421.5
4667,4458,87,2386,259,98,178.5
4668,9680,111,13826,4452,2421,3436.5
4669,13511,166,5424,10594,6434,8514.0
4670,13686,88,10100,3176,1002,2089.0
4671,14081,75,2414,7780,6981,7380.5
4672,10770,47,12118,7281,1587,4434.0
4673,13069,75,8429,5592,7375,6483.5
4674,9351,216,9959,5865,13290,9577.5
4675,6998,187,13665,9968,12174,11071.0
4676,6317,80,12733,12210,14088,13149.0
4677,491,60,5390,9577,2498,6037.5
4678,11683,205,13629,3266,11259,7262.5
4679,9230,108,10566,14342,12359,13350.5
4680,5990,4,4433,7090,10111,8600.5
4681,5730,228,14220,9884,7728,8806.0
4682,984,122,1499,13658,11782,12720.0
4683,6857,13,6116,8666,3411,6038.5
4684,5515,22,8906,12688,11644,12166.0
4685,9678,2,10086,1095,721,908.0
4686,9983,1,322,55,75,65.0
4687,9173,105,7193,4360,5129,4744.5
4688,9385,59,4089,2822,4248,3535.0
4689,3927,125,4595,9292,10070,9681.0
4690,13007,97,1383,2563,6046,4304.5
4691,10685,125,10698,12622,4350,8486.0
4692,2892,58,14037,3754,3016,3385.0
4693,12925,53,10880,4563,4112,4337.5
4694,4374,4,7892,4480,4176,4328.0
4695,2925,152,10030,7315,12632,9973.5
4696,1821,2,8284,6997,8079,7538.0
4697,7224,75,2381,5621,877,3249.0
4698,9143,108,13726,9318,14199,11758.5
4699,1933,22,10240,11102,8797,9949.5
4700,10675,145,790,13539,5382,9460.5
4701,9218,50,14335,9903,5942,7922.5
4702,4588,135,14246,10764,12228,11496.0
4703,3694,59,2778,6868,8559,7713.5
4704,3803,214,6765,7140,3455,5297.5
4705,12602,31,10903,12851,10626,11738.5
4706,12823,39,1852,6375,3303,4839.0
4707,10701,152,3778,9586,10826,10206.0
4708,11528,197,9448,2874,3508,3191.0
4709,4337,123,10222,4436,13982,9209.0
4710,7395,186,4994,5207,4567,4887.0
4711,14339,17,7667,10477,10023,10250.0
4712,12268,159,1852,4383,3764,4073.5
4713,14335,216,5060,4605,2665,3635.0
4714,12839,17,2640,943,2013,1478.0
4715,5992,170,1111,13875,14465,14170.0
4716,11204,108,3743,12501,13727,13114.0
4717,13233,75,11898,1243,1640,1441.5
4718,12355,186,4994,5943,1364,3653.5
4719,14274,86,4917,3362,1584,2473.0
4720,8940,2,866,9264,2813,6038.5
4721,8390,204,6935,1154,2637,1895.5
4722,14136,82,11745,5555,9645,7600.0
4723,1588,118,13583,9896,5599,7747.5
4724,1588,216,7214,14161,10002,12081.5
4725,13515,200,5524,13687,13677,13682.0
4726,5722,75,5691,4162,9612,6887.0
4727,13856,111,11276,4662,3154,3908.0
4728,10119,33,6759,12837,10763,11800.0
4729,986,22,14180,11871,13364,12617.5
4730,3334,186,4994,1165,570,867.5
4731,5147,232,4361,632,2038,1335.0
4732,3813,75,3502,12789,12298,12543.5
4733,6273,2,5029,732,9720,5226.0
4734,1344,51,2978,4266,5099,4682.5
4735,6384,11,867,8913,10541,9727.0
4736,9971,42,7692,8681,10120,9400.5
4737,6360,204,13796,884,3285,2084.5
4738,9831,73,2160,2080,4461,3270.5
4739,7376,111,7797,1243,1672,1457.5
4740,1498,75,7704,8322,12898,10610.0
4741,13262,204,3667,5133,8251,6692.0
4742,3969,150,6765,12085,13900,12992.5
4743,14286,2,13357,7234,12531,9882.5
4744,8885,135,5817,1600,4585,3092.5
4745,2578,82,11543,4469,3591,4030.0
4746,7439,196,11725,10176,3430,6803.0
4747,1878,7,11734,7352,5513,6432.5
4748,9944,204,10719,4063,7196,5629.5
4749,3333,186,11576,13449,8505,10977.0
4750,11647,125,11097,596,745,670.5
4751,4627,233,4999,7635,3256,5445.5
4752,3482,36,307,4219,10745,7482.0
4753,6822,125,12527,8760,12510,10635.0
4754,8981,81,2196,13019,13103,13061.0
4755,1921,59,8001,12107,9002,10554.5
4756,774,92,4994,5331,6074,5702.5
4757,7942,2,2913,2894,6474,4684.0
4758,153,2,937,1447,2185,1816.0
4759,2546,125,12527,12307,12081,12194.0
4760,11830,186,1943,4349,11026,7687.5
4761,4289,194,2697,6270,4497,5383.5
4762,7131,109,5901,6093,9147,7620.0
4763,2009,179,91,9,2014,1011.5
4764,3,187,13665,11334,13291,12312.5
4765,5410,39,11733,12053,14058,13055.5
4766,8042,111,14287,3146,3130,3138.0
4767,9335,105,14210,7465,11002,9233.5
4768,13617,66,3714,6743,4087,5415.0
4769,12789,59,4017,3332,2811,3071.5
4770,14348,118,2482,1400,8369,4884.5
4771,12414,84,5144,4359,7057,5708.0
4772,12997,215,13108,5986,12168,9077.0
4773,4381,4,591,14331,7625,10978.0
4774,13202,183,11687,4231,9748,6989.5
4775,710,230,11118,3172,6944,5058.0
4776,3820,148,5245,9592,11663,10627.5
4777,6578,125,1909,14118,14305,14211.5
4778,11996,135,3776,13508,7512,10510.0
4779,1688,108,13118,9438,8871,9154.5
4780,7974,4,4864,10208,4924,7566.0
4781,10493,148,4810,7293,5922,6607.5
4782,6728,224,8846,3283,3618,3450.5
4783,14135,81,7544,9785,2195,5990.0
4784,11286,17,7544,5884,12125,9004.5
4785,5611,81,7544,6729,6316,6522.5
4786,1843,126,11345,5726,6201,5963.5
4787,6548,199,593,1977,891,1434.0
4788,12290,170,11404,3852,4407,4129.5
4789,14418,2,2399,8396,4052,6224.0
4790,12216,186,4994,301,103,202.0
4791,13866,159,13555,6785,7795,7290.0
4792,8351,176,2537,10610,3555,7082.5
4793,1496,173,1141,9743,11390,10566.5
4794,13716,110,11443,8294,3689,5991.5
4795,13274,58,14037,5655,5112,5383.5
4796,3936,59,7609,5785,13944,9864.5
4797,6576,59,12390,5790,3122,4456.0
4798,7361,194,7414,10459,13644,12051.5
4799,6304,111,7797,5670,3517,4593.5
4800,6304,75,4994,3486,10813,7149.5
4801,417,111,7797,6528,1443,3985.5
4802,3616,82,10542,12774,11806,12290.0
4803,8992,39,5803,10528,13944,12236.0
4804,9449,30,637,7803,9214,8508.5
4805,1894,148,4810,12835,12387,12611.0
4806,7786,59,967,12268,10372,11320.0
4807,6673,2,7363,3868,4659,4263.5
4808,4642,4,3776,438,590,514.0
4809,12937,186,4994,8413,2880,5646.5
4810,11900,2,11621,11037,7940,9488.5
4811,4876,187,13665,1790,7435,4612.5
4812,3297,82,201,10883,11841,11362.0
4813,11901,58,14037,3992,3551,3771.5
4814,13005,126,11345,3156,1781,2468.5
4815,9620,82,7126,209,5171,2690.0
4816,4241,110,6240,13910,12244,13077.0
4817,7819,75,3460,7469,2042,4755.5
4818,13726,155,5764,13293,13693,13493.0
4819,2364,186,4994,6855,2514,4684.5
4820,7824,186,4994,4167,1487,2827.0
4821,14246,166,7870,4477,3240,3858.5
4822,14246,166,1577,3877,6963,5420.0
4823,6260,127,7544,1115,8440,4777.5
4824,7784,108,3774,6290,877,3583.5
4825,13646,126,11345,7134,6522,6828.0
4826,6586,131,4994,14278,11687,12982.5
4827,6417,204,10323,5378,5640,5509.0
4828,13916,114,3056,12965,11722,12343.5
4829,10014,30,348,8948,6886,7917.0
4830,4181,148,5245,4285,14013,9149.0
4831,4181,126,11345,10904,9867,10385.5
4832,10692,22,14368,2712,9574,6143.0
4833,6805,125,11005,12348,3006,7677.0
4834,10247,88,11862,7235,11046,9140.5
4835,5159,125,3067,9049,6903,7976.0
4836,9967,9,5445,4141,854,2497.5
4837,3711,10,1170,13146,7394,10270.0
4838,10472,215,1634,1383,3992,2687.5
4839,14054,39,13078,12243,12835,12539.0
4840,4698,50,13691,559,350,454.5
4841,2794,0,12185,3469,10539,7004.0
4842,14537,75,1063,11599,8777,10188.0
4843,3105,108,8784,11209,11254,11231.5
4844,10248,75,8662,12107,8986,10546.5
4845,10371,186,4994,2735,2780,2757.5
4846,2707,81,7544,3590,7017,5303.5
4847,9382,4,12009,12551,11357,11954.0
4848,9382,14,3056,3617,1118,2367.5
4849,5307,88,4085,3333,8949,6141.0
4850,13420,7,2276,4808,2886,3847.0
4851,11074,111,7797,10487,1846,6166.5
4852,13117,58,14037,845,1199,1022.0
4853,13630,199,13315,7136,12910,10023.0
4854,1940,87,10647,10400,4076,7238.0
4855,4292,75,6981,6350,7438,6894.0
4856,9650,80,4574,11069,8878,9973.5
4857,7933,35,6765,1829,161,995.0
4858,1322,123,10904,8552,10116,9334.0
4859,571,136,8187,8334,7807,8070.5
4860,571,105,14284,6848,5694,6271.0
4861,11697,209,9328,4182,1595,2888.5
4862,2166,193,9501,11530,14096,12813.0
4863,5914,123,14526,2029,755,1392.0
4864,10158,4,14072,1336,6078,3707.0
4865,8572,155,5514,11867,5676,8771.5
4866,3644,4,4864,8329,9432,8880.5
4867,13747,187,13665,5920,7427,6673.5
