,h,r,t,head-batch,tail-batch,ranks
2336,3776,166,7371,5,280,142.5
2337,12668,2,5029,22,1,11.5
2338,8630,186,4994,170,10,90.0
2339,7676,82,12007,2009,1649,1829.0
2340,7095,147,8982,4154,1,2077.5
2341,11889,204,3667,36,12,24.0
2342,13907,149,3736,1,2,1.5
2343,5932,82,5983,265,167,216.0
2344,12193,186,4994,22,1,11.5
2345,9178,75,2029,15,10,12.5
2346,13977,136,1423,2,10,6.0
2347,13977,105,10249,1,2,1.5
2348,13977,105,5598,1,173,87.0
2349,7907,204,10843,63,610,336.5
2350,13163,204,12526,5,36,20.5
2351,2008,57,6292,61,3,32.0
2352,11412,2,12176,8,1,4.5
2353,1532,150,6765,48,1,24.5
2354,3767,2,937,1906,9,957.5
2355,2206,82,7758,54,110,82.0
2356,1689,72,13590,1621,201,911.0
2357,13466,58,14037,784,1,392.5
2358,3034,16,2784,41,30,35.5
2359,9078,2,10052,6,1,3.5
2360,4244,80,7849,1,1,1.0
2361,10022,186,4994,47,33,40.0
2362,8337,111,7797,147,1,74.0
2363,8942,114,4994,29,1,15.0
2364,9375,39,11496,58,2659,1358.5
2365,4955,4,14072,265,5,135.0
2366,8857,179,5505,1,1,1.0
2367,10886,111,5835,43,1,22.0
2368,3098,50,12453,83,15,49.0
2369,12781,82,3708,60,8,34.0
2370,1174,2,7363,20,1,10.5
2371,6269,2,5029,474,5,239.5
2372,1990,117,7799,1,19,10.0
2373,280,4,8811,24,1,12.5
2374,11373,2,8451,85,1,43.0
2375,11068,171,7544,9,1,5.0
2376,13126,40,12688,84,27,55.5
2377,8438,136,218,1,5,3.0
2378,8438,105,4153,1,44,22.5
2379,12576,1,8489,313,2,157.5
2380,2465,111,7797,12,1,6.5
2381,809,118,14231,20,428,224.0
2382,11940,150,6765,153,1,77.0
2383,5735,198,1858,11,22,16.5
2384,4248,58,14037,149,1,75.0
2385,10855,4,13438,1,2,1.5
2386,13988,125,109,13,5,9.0
2387,3887,135,4016,26,6,16.0
2388,10785,186,3056,329,2,165.5
2389,11291,130,9332,75,1,38.0
2390,75,22,801,2976,817,1896.5
2391,1065,186,5913,56,1,28.5
2392,10351,129,1960,10,90,50.0
2393,8687,58,14037,2467,1,1234.0
2394,12613,22,4208,12,10,11.0
2395,11407,58,14037,411,1,206.0
2396,12831,75,9223,4,3,3.5
2397,8445,184,13345,2,1,1.5
2398,7801,198,10739,41,31,36.0
2399,1362,4,13609,132,6,69.0
2400,5331,58,14037,19,1,10.0
2401,9870,4,3776,237,14,125.5
2402,3637,2,5029,12,1,6.5
2403,10021,1,5805,19,1,10.0
2404,13022,89,9780,1,24,12.5
2405,705,59,6739,16,25,20.5
2406,10638,59,7170,2,16,9.0
2407,2337,4,12009,240,12,126.0
2408,11994,110,11850,3,19,11.0
2409,3119,75,10580,110,25,67.5
2410,4045,228,8409,564,33,298.5
2411,1486,186,11576,16,1,8.5
2412,1501,80,8264,1,1,1.0
2413,8468,59,4030,14,55,34.5
2414,9360,215,1466,11,5,8.0
2415,11159,80,5130,1,1,1.0
2416,8213,105,4624,1,1,1.0
2417,7427,75,5691,7,4,5.5
2418,13378,82,8442,50,86,68.0
2419,964,2,8451,63,1,32.0
2420,3838,82,8116,58,104,81.0
2421,9557,108,201,37,555,296.0
2422,7381,82,7174,52,34,43.0
2423,13857,2,937,1167,11,589.0
2424,8984,110,1574,2,76,39.0
2425,2165,110,9491,1,39,20.0
2426,12527,108,5676,3,52,27.5
2427,1404,118,3039,12,105,58.5
2428,1404,216,13442,3,5,4.0
2429,1404,216,9050,2,1,1.5
2430,1404,216,2778,2,1,1.5
2431,1404,216,1035,2,4,3.0
2432,7319,75,2414,57,1,29.0
2433,11602,90,5481,2,1,1.5
2434,950,111,13234,53,2,27.5
2435,950,75,9851,15,12,13.5
2436,13942,166,4417,1,5,3.0
2437,13852,149,5267,8,1,4.5
2438,2555,215,5189,3,2,2.5
2439,1943,226,13775,1,12,6.5
2440,751,75,2029,21,8,14.5
2441,4124,187,13665,209,1,105.0
2442,10754,216,9978,1,61,31.0
2443,2016,111,12956,19,1,10.0
2444,4610,221,7959,1,405,203.0
2445,7614,82,10661,280,37,158.5
2446,10302,58,14037,2458,1,1229.5
2447,5085,126,11345,834,1,417.5
2448,2451,4,5341,2,2,2.0
2449,5394,125,6614,4,1,2.5
2450,1195,16,4786,1,313,157.0
2451,2080,59,11127,8,117,62.5
2452,1194,2,5029,22,1,11.5
2453,381,215,12303,2,1,1.5
2454,6245,2,10088,71,2,36.5
2455,11288,82,2044,19,153,86.0
2456,8296,116,8296,15,15,15.0
2457,4249,101,14304,74,1,37.5
2458,10123,39,4474,38,332,185.0
2459,5531,35,6765,2,1,1.5
2460,13210,75,10127,17,6,11.5
2461,367,82,1888,79,145,112.0
2462,11218,152,4440,2,1,1.5
2463,9493,75,6902,2,4,3.0
2464,9493,75,2882,7,7,7.0
2465,1798,2,9137,2,1,1.5
2466,5623,125,811,138,10,74.0
2467,14518,205,307,7366,3978,5672.0
2468,1013,30,2556,2317,312,1314.5
2469,11044,4,743,483,8,245.5
2470,3466,125,6317,126,1,63.5
2471,8483,74,4083,31,5,18.0
2472,3663,194,6085,118,12,65.0
2473,9574,39,436,402,2193,1297.5
2474,12122,221,2539,14,583,298.5
2475,257,136,13567,6,45,25.5
2476,7752,17,4361,24,4,14.0
2477,1075,17,7544,5,1,3.0
2478,6536,82,5113,300,140,220.0
2479,8122,58,14037,636,1,318.5
2480,7061,128,2824,4,23,13.5
2481,9332,175,211,1,1,1.0
2482,3526,148,5245,90,1,45.5
2483,7190,4,7175,81,121,101.0
2484,6963,216,9959,5,3,4.0
2485,1216,50,6076,32,12,22.0
2486,4785,118,5793,5,93,49.0
2487,7967,194,8469,216,39,127.5
2488,12897,18,198,13,66,39.5
2489,1070,125,1045,431,7,219.0
2490,5191,82,7416,149,69,109.0
2491,8121,50,4997,200,10,105.0
2492,7229,1,4158,443,2,222.5
2493,11206,75,3056,28,14,21.0
2494,5081,148,4810,4,1,2.5
2495,12371,4,743,86,2,44.0
2496,2814,197,3529,1,1,1.0
2497,14152,108,8442,16,29,22.5
2498,3561,108,4522,3,185,94.0
2499,9582,4,12677,1353,314,833.5
2500,10399,4,12009,286,11,148.5
2501,8521,97,8852,62,1,31.5
2502,6579,22,12689,401,17,209.0
2503,12284,173,2655,102,11,56.5
2504,4043,108,7885,12,88,50.0
2505,14322,97,8852,110,1,55.5
2506,14207,75,1499,7,16,11.5
2507,14207,75,6759,7,1,4.0
2508,5963,148,5245,44,1,22.5
2509,5183,110,6330,3,360,181.5
2510,5183,110,1535,9,383,196.0
2511,9461,4,14072,1,1,1.0
2512,187,2,5029,102,3,52.5
2513,3366,230,9663,6,1,3.5
2514,7444,224,8326,1,29,15.0
2515,7444,224,13515,3,878,440.5
2516,11969,4,14072,230,6,118.0
2517,9538,176,12185,1,1,1.0
2518,6607,59,13834,38,349,193.5
2519,12145,186,4994,19,1,10.0
2520,2174,147,8982,259,1,130.0
2521,12279,111,13234,46,1,23.5
2522,9631,205,13428,2,75,38.5
2523,12581,59,12946,26,114,70.0
2524,12581,59,1983,3,41,22.0
2525,12581,59,4723,1,42,21.5
2526,4851,179,14044,2,19,10.5
2527,12998,10,13915,4,36,20.0
2528,12998,80,6369,2,16,9.0
2529,6016,97,7481,37,2,19.5
2530,5851,179,14351,29,144,86.5
2531,7034,2,5029,161,15,88.0
2532,8250,58,14037,3378,1,1689.5
2533,4572,204,8384,2,18,10.0
2534,7081,170,10161,1,1,1.0
2535,7929,132,6302,2,2,2.0
2536,10309,108,9412,3,57,30.0
2537,7104,2,5029,10,1,5.5
2538,7781,186,1111,1,1,1.0
2539,11343,22,11757,125,1,63.0
2540,12283,79,9995,9,1,5.0
2541,11482,123,5696,1,8,4.5
2542,3480,175,191,1,575,288.0
2543,7668,82,12376,18,32,25.0
2544,7668,82,13150,38,79,58.5
2545,14214,129,992,1,1,1.0
2546,13745,108,11909,1,24,12.5
2547,266,108,11645,9,97,53.0
2548,266,80,13088,1,1,1.0
2549,6913,70,12402,19,11,15.0
2550,5251,30,594,274,233,253.5
2551,13478,223,3452,4,2,3.0
2552,123,213,13402,224,16,120.0
2553,1239,31,7334,6,3,4.5
2554,14081,17,6100,55,3,29.0
2555,5209,151,2338,97,68,82.5
2556,12896,81,7544,1212,3,607.5
2557,10562,133,578,16,303,159.5
2558,2296,183,8619,95,1,48.0
2559,14500,61,7439,27,21,24.0
2560,1093,10,1857,7,35,21.0
2561,10905,168,7318,76,1328,702.0
2562,4388,22,10701,290,695,492.5
2563,4234,82,5664,952,373,662.5
2564,13960,2,12176,12,1,6.5
2565,13960,2,10052,130,1,65.5
2566,11295,114,4994,79,1,40.0
2567,11488,111,12956,452,2,227.0
2568,7497,11,2506,5,1,3.0
2569,7210,97,8852,53,1,27.0
2570,3700,145,8429,7,2,4.5
2571,4620,75,10060,2,1,1.5
2572,6819,75,11173,1,1,1.0
2573,6819,75,10127,67,18,42.5
2574,4169,4,912,32,1,16.5
2575,12546,125,5069,1046,125,585.5
2576,13616,59,11494,66,597,331.5
2577,13616,59,4605,2,16,9.0
2578,9863,145,3056,10,1,5.5
2579,10925,108,13918,1,3,2.0
2580,7301,88,792,248,7,127.5
2581,9173,105,8819,6,274,140.0
2582,4757,130,12350,1,1,1.0
2583,8338,194,9398,72,3,37.5
2584,11758,75,13398,180,24,102.0
2585,8827,176,7393,1,18,9.5
2586,3368,61,1380,6,4,5.0
2587,9679,75,7124,2,1,1.5
2588,9679,75,12330,41,17,29.0
2589,4935,125,13647,63,6,34.5
2590,7224,75,11173,1,3,2.0
2591,3300,124,13164,27,253,140.0
2592,3300,124,5335,4,41,22.5
2593,11847,87,273,3,2,2.5
2594,10459,212,3826,205,1,103.0
2595,4584,125,10392,5,6,5.5
2596,3504,58,14037,43,1,22.0
2597,11857,125,109,54,8,31.0
2598,3123,204,10503,31,104,67.5
2599,5110,30,12679,1,16,8.5
2600,11855,186,4994,652,241,446.5
2601,10970,129,5001,4,35,19.5
2602,8478,17,4361,68,1,34.5
2603,12892,125,12154,12,3,7.5
2604,626,9,12822,3,2,2.5
2605,1573,173,2543,23,55,39.0
2606,4337,123,8429,1,9,5.0
2607,1170,30,8056,430,268,349.0
2608,12715,22,3627,15,2,8.5
2609,13145,75,9818,5,4,4.5
2610,11285,125,9098,112,41,76.5
2611,11204,108,3565,7,27,17.0
2612,11204,108,11238,5,17,11.0
2613,14028,57,6292,155,2,78.5
2614,10057,149,348,117,1,59.0
2615,9915,135,4480,119,35,77.0
2616,10540,123,3502,24,4,14.0
2617,14136,9,320,1233,932,1082.5
2618,1588,118,9211,2,107,54.5
2619,1588,216,7993,1,22,11.5
2620,418,50,4709,2,6,4.0
2621,9269,75,11173,1,1,1.0
2622,5722,75,9034,4,3,3.5
2623,10028,82,13856,47,92,69.5
2624,4052,130,3480,1,1,1.0
2625,10119,33,216,4,20,12.0
2626,13719,197,13670,4,1,2.5
2627,11006,129,7234,1,9,5.0
2628,4150,145,8429,12,1,6.5
2629,3010,72,708,83,3,43.0
2630,9640,13,13905,1,9,5.0
2631,9387,125,12527,28,5,16.5
2632,5732,111,14287,3,6,4.5
2633,1142,184,8430,13,7,10.0
2634,7086,108,2250,6,134,70.0
2635,1344,147,8982,11,1,6.0
2636,5130,129,8781,2,2,2.0
2637,13746,2,11504,1014,18,516.0
2638,14510,16,592,48,22,35.0
2639,12773,7,1471,16,7,11.5
2640,11135,126,11345,559,1,280.0
2641,2159,2,2937,667,3,335.0
2642,10621,4,7230,16,3,9.5
2643,14286,148,5245,146,1,73.5
2644,13367,86,5871,627,47,337.0
2645,1598,108,3473,1,2,1.5
2646,11726,75,1943,2,1,1.5
2647,3080,35,6765,71,1,36.0
2648,10852,88,1561,5,27,16.0
2649,6038,82,9442,3,9,6.0
2650,1934,213,12256,1400,2,701.0
2651,7439,31,12906,19,170,94.5
2652,7439,61,14500,21,32,26.5
2653,1878,75,242,8,2,5.0
2654,14022,75,13398,7,2,4.5
2655,9944,204,13039,16,140,78.0
2656,3333,148,4810,9,1,5.0
2657,3938,173,2894,49,57,53.0
2658,3938,2,8772,280,22,151.0
2659,7997,108,838,2,23,12.5
2660,12890,204,7348,6,120,63.0
2661,3528,59,11964,32,18,25.0
2662,1921,59,9911,2,110,56.0
2663,5729,75,9851,25,13,19.0
2664,1071,111,5518,1035,1,518.0
2665,2449,125,7040,603,44,323.5
2666,13019,186,4994,58,1,29.5
2667,5047,2,3967,272,3,137.5
2668,1226,88,1489,146,6,76.0
2669,2009,179,5297,43,364,203.5
2670,2710,31,4170,1,1,1.0
2671,14348,216,2778,2,1,1.5
2672,6248,31,10854,2,4,3.0
2673,8286,2,5029,8,1,4.5
2674,11164,4,5700,308,8,158.0
2675,9832,184,9047,6,2,4.0
2676,12725,88,1489,362,3,182.5
2677,3618,2,7363,82,1,41.5
2678,4031,31,7275,1,9,5.0
2679,208,134,11533,9,14,11.5
2680,132,75,9818,31,1,16.0
2681,13509,82,4958,5,4,4.5
2682,11854,111,5835,240,2,121.0
2683,14418,126,11345,193,1,97.0
2684,10477,2,5604,270,1,135.5
2685,291,75,3056,14,9,11.5
2686,5335,2,11621,72,2,37.0
2687,1986,82,10558,1,1,1.0
2688,12868,125,4595,101,90,95.5
2689,4004,213,8637,12,5,8.5
2690,1439,179,8425,1,1,1.0
2691,12695,4,9747,473,34,253.5
2692,6476,82,10416,225,538,381.5
2693,6869,126,10729,957,2,479.5
2694,6400,75,5913,13,4,8.5
2695,1913,178,6928,4,4,4.0
2696,10565,75,3056,28,24,26.0
2697,9258,82,11369,2,6,4.0
2698,2202,82,12547,4,2,3.0
2699,814,2,11621,160,1,80.5
2700,2639,17,2,285,1,143.0
2701,12710,36,307,51,1,26.0
2702,3610,179,5964,4,26,15.0
2703,183,17,7544,5,1,3.0
2704,2208,184,2630,6,1,3.5
2705,3001,230,12318,105,1,53.0
2706,2510,2,12860,1127,73,600.0
2707,10095,108,13271,12,219,115.5
2708,14383,129,7262,1,75,38.0
2709,5663,218,14009,28,1,14.5
2710,12900,62,5805,38,1,19.5
2711,9056,148,5245,1,1,1.0
2712,9456,75,6981,32,4,18.0
2713,3043,108,2328,2,12,7.0
2714,6581,30,8906,1048,17,532.5
2715,5980,125,10309,31,6,18.5
2716,13819,17,7544,36,1,18.5
2717,338,31,1271,2,64,33.0
2718,4481,125,1598,8,3,5.5
2719,752,170,7685,1,2,1.5
2720,4363,132,6302,1,1,1.0
2721,11432,75,1499,36,13,24.5
2722,181,80,8264,2,1,1.5
2723,9341,148,4810,11,1,6.0
2724,8469,59,1379,106,362,234.0
2725,7937,184,2630,8,4,6.0
2726,1233,126,11345,324,1,162.5
2727,13495,155,1093,66,22,44.0
2728,10842,186,1111,1,1,1.0
2729,2230,126,11345,1095,1,548.0
2730,4340,2,11504,1976,53,1014.5
2731,4340,2,8451,374,1,187.5
2732,7068,176,4447,1,1,1.0
2733,3253,75,6902,2,2,2.0
2734,3253,75,11898,1,1,1.0
2735,5867,82,12744,81,178,129.5
2736,329,2,12176,448,4,226.0
2737,8276,125,1598,6,1,3.5
2738,567,86,7679,59,2,30.5
2739,13265,125,12881,6,5,5.5
2740,11112,173,6384,7,4,5.5
2741,11633,111,5835,144,1,72.5
2742,4554,95,1248,4,2,3.0
2743,1349,210,6540,140,4,72.0
2744,14537,17,7544,18,1,9.5
2745,8103,75,819,6,3,4.5
2746,2995,125,7856,84,7,45.5
2747,8865,186,4994,41,1,21.0
2748,9427,111,12956,13,1,7.0
2749,3541,126,11345,1302,1,651.5
2750,11392,88,8809,134,80,107.0
2751,7099,34,4865,6,2,4.0
2752,3534,2,2937,7,1,4.0
2753,5395,31,10031,2,19,10.5
2754,13286,177,8372,4,1,2.5
2755,7084,162,13735,1,71,36.0
2756,3750,10,9006,10,19,14.5
2757,448,22,6967,9,7,8.0
2758,8421,110,9188,15,619,317.0
2759,8462,196,8637,2,1,1.5
2760,7080,149,7253,1007,6,506.5
2761,3662,75,8429,21,6,13.5
2762,12160,13,12161,1,1,1.0
2763,10628,179,813,5,503,254.0
2764,5675,186,3056,9,1,5.0
2765,13648,230,12318,99,1,50.0
2766,13106,126,11345,17,1,9.0
2767,7559,58,14037,369,1,185.0
2768,1264,179,4095,2,21,11.5
2769,7903,4,3776,413,35,224.0
2770,9248,58,14037,1069,1,535.0
2771,8398,59,3829,3,42,22.5
2772,13584,62,5805,4,1,2.5
2773,3502,198,7570,13,5,9.0
2774,14065,22,12414,2066,79,1072.5
2775,2832,75,9065,1,1,1.0
2776,3974,125,8589,2,1,1.5
2777,13774,109,6378,7,17,12.0
2778,6508,2,8284,19,3,11.0
2779,10222,31,14439,7,9,8.0
2780,12387,176,13873,1,1,1.0
2781,2014,197,4684,639,2,320.5
2782,4326,118,5917,7,217,112.0
2783,3510,58,14037,1827,1,914.0
2784,6455,12,348,335,2,168.5
2785,3495,4,3776,73,4,38.5
2786,5551,4,4465,7,7,7.0
2787,4975,75,3031,20,5,12.5
2788,10001,187,13665,107,1,54.0
2789,5624,42,7692,12,1,6.5
2790,12689,197,9448,2,1,1.5
2791,10246,166,13494,2,123,62.5
2792,4994,31,7900,145,263,204.0
2793,13605,30,10640,139,1,70.0
2794,14131,75,14526,125,20,72.5
2795,9415,199,5732,4,6,5.0
2796,13091,16,5307,50,6,28.0
2797,8603,82,12467,1515,1088,1301.5
2798,14014,125,10151,13,2,7.5
2799,6899,123,13535,1,10,5.5
2800,5769,120,14111,6,1,3.5
2801,2031,2,12429,137,7,72.0
2802,2117,110,1651,2,146,74.0
2803,9257,88,11862,10,1,5.5
2804,14494,17,4361,383,5,194.0
2805,14494,7,13990,406,490,448.0
2806,11522,31,11298,3,18,10.5
2807,10447,2,10086,114,1,57.5
2808,309,4,3776,26,1,13.5
2809,4313,48,9223,4,14,9.0
2810,14324,80,1264,1,1,1.0
2811,6437,114,1499,209,1,105.0
2812,5491,82,12452,67,68,67.5
2813,3167,22,6145,4,1,2.5
2814,2674,172,2318,6,64,35.0
2815,1980,85,423,96,242,169.0
2816,3234,179,13274,18,9,13.5
2817,9794,148,5245,12,1,6.5
2818,7577,125,12527,55,10,32.5
2819,6782,131,4994,4,1,2.5
2820,12299,45,1860,6,2,4.0
2821,6085,59,2598,1,14,7.5
2822,1011,125,2541,147,5,76.0
2823,11669,2,5029,9,1,5.0
2824,12644,126,11345,438,1,219.5
2825,1276,230,4761,144,3,73.5
2826,9072,50,4997,117,3,60.0
2827,10624,126,11345,6,1,3.5
2828,2050,108,10602,3,34,18.5
2829,2050,80,9285,1,1,1.0
2830,9819,234,6765,23,1,12.0
2831,11519,39,14364,16,824,420.0
2832,7531,186,1499,3,1,2.0
2833,4938,147,8982,702,1,351.5
2834,2521,2,5029,21,1,11.0
2835,9276,82,12317,18,70,44.0
2836,13507,148,5245,2,1,1.5
2837,14109,211,2788,10,1,5.5
2838,1618,59,6308,13,1,7.0
2839,14093,111,12956,55,1,28.0
2840,9149,125,12549,6,1,3.5
2841,4570,22,12439,325,10,167.5
2842,5113,155,10176,14,27,20.5
2843,6644,43,11155,3721,1,1861.0
2844,5785,82,10213,34,22,28.0
2845,11805,108,10844,4,30,17.0
2846,14388,125,7856,152,23,87.5
2847,3439,31,12568,1,3,2.0
2848,7039,111,5835,115,1,58.0
2849,365,58,14037,81,1,41.0
2850,10572,224,9772,8,499,253.5
2851,2834,88,14226,1,14,7.5
2852,2834,39,13289,25,1549,787.0
2853,12554,11,7329,6,7,6.5
2854,14515,2,8451,57,1,29.0
2855,12874,82,3302,93,214,153.5
2856,8994,108,4396,2,5,3.5
2857,8994,108,3025,31,201,116.0
2858,8994,108,2149,9,34,21.5
2859,10476,10,2327,12,49,30.5
2860,4598,49,12453,80,20,50.0
2861,3460,85,8367,83,361,222.0
2862,5386,2,8284,102,3,52.5
2863,1489,185,11862,5,2,3.5
2864,10816,111,14287,345,6,175.5
2865,10040,125,11668,3,1,2.0
2866,5356,4,4864,1,1,1.0
2867,4368,62,8489,262,2,132.0
2868,6444,154,9444,211,2,106.5
2869,1446,234,6765,359,1,180.0
2870,3857,75,4029,31,14,22.5
2871,12390,125,13841,18,7,12.5
2872,12390,58,14037,37,1,19.0
2873,10760,10,3272,4,6,5.0
2874,487,129,1749,1,1,1.0
2875,13355,2,9460,1026,9,517.5
2876,11075,199,12502,1,479,240.0
2877,8017,82,10175,576,435,505.5
2878,3086,186,4994,461,1,231.0
2879,5559,58,14037,2690,1,1345.5
2880,1479,187,13665,106,1,53.5
2881,6884,195,4228,1,83,42.0
2882,11149,28,7623,72,288,180.0
2883,14309,184,9047,2,3,2.5
2884,81,186,4994,44,1,22.5
2885,10020,148,4810,123,2,62.5
2886,3533,148,5245,25,1,13.0
2887,2595,86,997,33,10,21.5
2888,1118,148,4810,58,1,29.5
2889,10372,75,10222,3,3,3.0
2890,11127,40,12453,118,11,64.5
2891,14126,148,4810,1,1,1.0
2892,7449,2,10086,39,1,20.0
2893,13131,125,3906,29,2,15.5
2894,9932,82,10050,494,11,252.5
2895,12533,67,6765,130,1,65.5
2896,3864,4,2757,21,3,12.0
2897,11090,224,8099,10,461,235.5
2898,664,199,5778,7,508,257.5
2899,13678,110,10725,1,5,3.0
2900,8106,88,13615,232,41,136.5
2901,13939,204,1216,2,3,2.5
2902,9877,58,14037,138,1,69.5
2903,2239,173,4426,2,2,2.0
2904,11448,218,8786,1,1,1.0
2905,13532,155,109,13,1,7.0
2906,9058,173,5472,5,5,5.0
2907,5882,187,13665,111,1,56.0
2908,1724,188,8082,582,1,291.5
2909,10466,17,7544,3,1,2.0
2910,14215,2,5604,320,1,160.5
2911,1750,62,322,93,3,48.0
2912,7882,173,9801,54,21,37.5
2913,7792,59,2370,138,17,77.5
2914,795,108,6195,62,365,213.5
2915,10245,2,5029,1,1,1.0
2916,10167,25,263,1,256,128.5
2917,4926,123,9851,6,3,4.5
2918,4926,123,1499,4,1,2.5
2919,577,97,8852,24,1,12.5
2920,11421,4,4864,1,1,1.0
2921,11447,124,71,11,72,41.5
2922,9914,111,12956,24,1,12.5
2923,3602,91,11765,1,727,364.0
2924,3602,105,6443,1,1,1.0
2925,3602,105,478,1,1,1.0
2926,3602,105,101,1,36,18.5
2927,3602,105,2129,1,120,60.5
2928,5707,2,937,1498,6,752.0
2929,11477,82,5608,41,28,34.5
2930,12491,62,9601,23,8,15.5
2931,12415,75,4031,9,10,9.5
2932,1209,75,7377,8,2,5.0
2933,3456,108,4325,18,75,46.5
2934,13915,234,6765,523,1,262.0
2935,3363,59,10287,10,58,34.0
2936,11833,2,5604,771,3,387.0
2937,6650,2,12176,101,1,51.0
2938,12310,195,9700,11,8,9.5
2939,4106,59,13196,1,112,56.5
2940,4106,59,10549,1,12,6.5
2941,1644,126,11345,663,1,332.0
2942,5008,22,13873,582,4,293.0
2943,5900,111,13094,901,3,452.0
2944,10531,197,9940,337,1,169.0
2945,12054,211,8534,13,17,15.0
2946,9565,176,8090,1,3,2.0
2947,9259,58,14037,2197,1,1099.0
2948,191,22,348,1435,78,756.5
2949,2617,125,131,18,10,14.0
2950,4652,2,8451,135,1,68.0
2951,427,88,8719,158,11,84.5
2952,6320,39,461,39,32,35.5
2953,11637,116,11637,1,1,1.0
2954,10485,75,7153,2,2,2.0
2955,4427,148,5245,131,1,66.0
2956,12939,176,12609,9,2,5.5
2957,13822,58,14037,1869,1,935.0
2958,14301,4,14072,243,2,122.5
2959,13598,148,5245,23,1,12.0
2960,5320,173,1573,20,5,12.5
2961,7651,125,5574,147,25,86.0
2962,8358,135,12058,6,1,3.5
2963,2473,2,10086,30,1,15.5
2964,9037,111,7797,204,1,102.5
2965,8555,4,805,117,1,59.0
2966,2100,2,937,16,1,8.5
2967,1508,82,697,583,433,508.0
2968,3649,75,1063,4,3,3.5
2969,9010,216,13442,1,13,7.0
2970,9010,216,7348,1,2,1.5
2971,13278,2,9460,419,5,212.0
2972,2664,226,115,2,5,3.5
2973,5650,2,1114,1,1,1.0
2974,4221,59,13518,2,4,3.0
2975,4221,59,3715,2,31,16.5
2976,5848,88,9540,254,3,128.5
2977,1503,40,1588,243,13,128.0
2978,9190,116,9190,19,19,19.0
2979,4303,59,10132,9,3,6.0
2980,13843,105,8482,1,175,88.0
2981,4532,147,8982,235,1,118.0
2982,10746,166,11069,92,990,541.0
2983,7503,125,5815,2,1,1.5
2984,12601,82,13193,1562,986,1274.0
2985,11858,111,12956,453,3,228.0
2986,8070,82,8223,413,76,244.5
2987,9961,42,999,2,1,1.5
2988,7510,220,4348,2,2,2.0
2989,10041,82,1333,2019,558,1288.5
2990,7645,125,13841,7,8,7.5
2991,5830,113,9734,272,1,136.5
2992,9426,10,9717,2,5,3.5
2993,109,108,5077,3,38,20.5
2994,109,10,14177,8,54,31.0
2995,8152,2,3967,18,4,11.0
2996,7428,166,1702,7,325,166.0
2997,335,75,1063,122,3,62.5
2998,11345,71,3543,1,38,19.5
2999,11345,71,13628,1,856,428.5
3000,11345,71,10155,1,461,231.0
3001,7796,75,9065,1,1,1.0
3002,1386,50,809,35,3,19.0
3003,10907,108,5738,9,36,22.5
3004,3038,201,3235,21,2,11.5
3005,1790,59,1790,13595,3640,8617.5
3006,5286,205,7623,5,63,34.0
3007,5151,118,12404,2,3,2.5
3008,1656,75,9223,15,4,9.5
3009,7708,111,12956,500,2,251.0
3010,8264,179,4673,8,237,122.5
3011,805,166,10846,12,518,265.0
3012,9008,125,14324,5,2,3.5
3013,4816,2,12176,41,2,21.5
3014,4816,234,6765,110,1,55.5
3015,13955,62,5805,78,1,39.5
3016,4726,44,5732,2,3,2.5
3017,13607,39,11344,55,157,106.0
3018,4649,126,11345,233,1,117.0
3019,9442,4,1782,53,3,28.0
3020,11555,204,692,1,20,10.5
3021,580,230,11118,4,1,2.5
3022,10112,108,9466,2,106,54.0
3023,10112,80,1452,1,1,1.0
3024,13972,17,7544,24,1,12.5
3025,14153,88,7169,39,2,20.5
3026,846,205,12532,2,11,6.5
3027,4308,2,5029,21,1,11.0
3028,11893,97,7481,220,2,111.0
3029,13551,123,7704,13,23,18.0
3030,13148,210,10053,10,2,6.0
3031,4997,121,11682,8,34,21.0
3032,4997,121,845,9,18,13.5
3033,5605,88,12122,253,5,129.0
3034,1536,108,12502,1,98,49.5
3035,1536,108,1094,2,7,4.5
3036,3805,80,925,4,4,4.0
3037,2492,59,12569,3,11,7.0
3038,1891,119,702,5,50,27.5
3039,5088,125,12527,22,1,11.5
3040,7159,22,12439,284,5,144.5
3041,2266,194,11582,47,6,26.5
3042,3569,105,9429,8,317,162.5
3043,5958,110,12515,1,51,26.0
3044,5958,110,7236,1,69,35.0
3045,5958,110,2516,1,19,10.0
3046,9459,215,14433,2,3,2.5
3047,2596,213,2181,127,3,65.0
3048,4513,199,1824,4,207,105.5
3049,12280,125,3171,11,4,7.5
3050,11573,111,5835,181,1,91.0
3051,5476,17,7544,40,2,21.0
3052,14352,61,10569,5,5,5.0
3053,9233,4,303,100,2,51.0
3054,14340,108,9582,1,1,1.0
3055,4954,110,1273,34,1969,1001.5
3056,7573,17,9929,994,13,503.5
3057,9647,75,5295,28,1,14.5
3058,5975,186,1111,2,1,1.5
3059,2185,204,12878,11,211,111.0
3060,7661,80,9693,8,1,4.5
3061,7530,2,10052,608,3,305.5
3062,4778,2,13116,1410,18,714.0
3063,7952,10,11928,133,860,496.5
3064,12820,2,866,15,1,8.0
3065,13003,125,11597,81,13,47.0
3066,3437,188,6441,119,1,60.0
3067,1607,30,12698,144,6,75.0
3068,6427,39,11850,28,366,197.0
3069,5599,59,4753,1,14,7.5
3070,14430,2,12176,360,2,181.0
3071,1502,88,7889,358,23,190.5
3072,6680,4,3776,113,3,58.0
