,h,r,t,head-batch,tail-batch,ranks
4944,8245,58,14037,1772,1,886.5
4945,11944,46,10270,18,168,93.0
4946,10448,4,912,288,4,146.0
4947,7419,50,13691,68,3,35.5
4948,12529,229,892,59,10169,5114.0
4949,1691,10,11224,3,41,22.0
4950,10414,2,10086,682,7,344.5
4951,10414,126,11345,329,2,165.5
4952,915,10,9657,23,57,40.0
4953,1449,30,14445,3379,152,1765.5
4954,229,75,9034,16,3,9.5
4955,13448,133,7317,403,87,245.0
4956,14421,4,4433,201,21,111.0
4957,1281,2,5029,423,4,213.5
4958,6885,75,1499,11,2,6.5
4959,676,58,14037,2148,1,1074.5
4960,11538,197,9448,8,1,4.5
4961,13801,148,5245,103,1,52.0
4962,14516,111,7797,40,1,20.5
4963,9125,125,9557,21,2,11.5
4964,6659,57,6292,348,1,174.5
4965,3968,197,9448,10,1,5.5
4966,1048,225,4397,126,2,64.0
4967,10679,82,9167,46,230,138.0
4968,5505,234,6765,85,1,43.0
4969,1620,2,11221,149,1,75.0
4970,9778,173,4658,29,185,107.0
4971,12356,87,14185,5,3,4.0
4972,13678,110,4,1,484,242.5
4973,13678,110,11100,1,102,51.5
4974,13678,110,7842,4,1101,552.5
4975,2563,86,13320,11,2,6.5
4976,7949,108,5990,26,56,41.0
4977,13939,204,5450,3,68,35.5
4978,6451,23,10543,2,8,5.0
4979,14074,75,14526,1,1,1.0
4980,11571,31,5278,1,530,265.5
4981,5882,4,12677,512,4,258.0
4982,7625,2,5029,1,1,1.0
4983,10509,215,1757,2,2,2.0
4984,3085,184,3542,1,1,1.0
4985,795,108,697,1,3,2.0
4986,795,108,5769,1,11,6.0
4987,795,80,5602,1,1,1.0
4988,4754,39,10153,3,1232,617.5
4989,11396,108,7954,2,14,8.0
4990,9936,111,13234,31,1,16.0
4991,9936,140,9039,3,1,2.0
4992,8471,13,10995,9,4,6.5
4993,5305,224,2192,4,834,419.0
4994,13828,82,10500,43,1,22.0
4995,3602,105,7965,2,126,64.0
4996,10544,148,4810,2,1,1.5
4997,1279,229,2966,23,1420,721.5
4998,10994,4,3776,131,1,66.0
4999,9214,4,4864,49,3,26.0
5000,4046,17,6100,18,1,9.5
5001,824,125,10392,8,3,5.5
5002,5324,135,4864,115,5,60.0
5003,1604,16,8412,45,75,60.0
5004,10324,7,11520,684,148,416.0
5005,11029,235,11827,1,5,3.0
5006,10486,141,12084,328,1,164.5
5007,6436,125,811,19,1,10.0
5008,14462,58,14037,1420,1,710.5
5009,4106,59,11517,1,52,26.5
5010,517,229,892,50,10313,5181.5
5011,1983,173,3780,2,5,3.5
5012,9553,108,491,25,150,87.5
5013,9553,108,13726,3,9,6.0
5014,2617,173,10577,6,16,11.0
5015,677,179,11285,12,88,50.0
5016,10368,60,1453,737,150,443.5
5017,9970,59,10544,55,165,110.0
5018,5709,2,5029,313,1,157.0
5019,11427,22,13295,516,5,260.5
5020,3573,39,14333,44,59,51.5
5021,12211,125,9247,23,2,12.5
5022,10594,22,6862,1094,248,671.0
5023,13184,168,11928,27,779,403.0
5024,9010,216,4129,1,7,4.0
5025,2506,20,4443,3,19,11.0
5026,7932,17,7544,35,1,18.0
5027,6619,166,3834,16,372,194.0
5028,9132,173,7502,18,767,392.5
5029,10087,80,321,1,1,1.0
5030,10099,4,14072,31,1,16.0
5031,8234,95,4337,5,4,4.5
5032,8437,59,8003,4,42,23.0
5033,12799,58,14037,57,1,29.0
5034,13315,114,4994,448,3,225.5
5035,13315,75,4994,66,7,36.5
5036,5003,75,823,9,3,6.0
5037,13843,136,7889,1,1,1.0
5038,9657,125,915,4,3,3.5
5039,2548,31,9191,14,2087,1050.5
5040,2548,31,11989,1,10,5.5
5041,7503,82,4460,828,45,436.5
5042,3146,75,8662,21,4,12.5
5043,12724,31,10852,102,9,55.5
5044,10461,148,5245,204,1,102.5
5045,4823,126,11345,243,1,122.0
5046,7758,75,268,6,3,4.5
5047,13596,82,5356,581,618,599.5
5048,14142,104,6399,192,1075,633.5
5049,5132,75,4994,292,1,146.5
5050,8618,186,4994,175,1,88.0
5051,14330,2,9460,389,2,195.5
5052,8655,125,10537,194,10,102.0
5053,7510,173,12325,33,17,25.0
5054,2584,159,1852,3,1,2.0
5055,2352,125,6254,1,1,1.0
5056,14412,213,1855,9,1,5.0
5057,109,108,10886,8,97,52.5
5058,9820,46,10092,8,240,124.0
5059,1729,50,1985,80,1,40.5
5060,8651,75,4994,508,2,255.0
5061,5869,60,4695,510,4,257.0
5062,6917,133,5099,934,23,478.5
5063,7134,197,4684,979,2,490.5
5064,10907,108,3751,3,115,59.0
5065,13027,173,10062,3,3,3.0
5066,6112,58,14037,2472,1,1236.5
5067,8961,110,11987,10,22,16.0
5068,4777,196,5388,2,4,3.0
5069,12651,9,6229,1,1,1.0
5070,9440,73,4823,1,139,70.0
5071,3017,108,2290,3,1,2.0
5072,2270,82,9542,39,507,273.0
5073,9008,125,12549,23,10,16.5
5074,5764,108,9407,28,329,178.5
5075,5764,108,13495,16,56,36.0
5076,262,230,9001,34,3,18.5
5077,1156,2,1114,3195,12,1603.5
5078,4359,75,3031,5,6,5.5
5079,4359,155,10095,17,1,9.0
5080,11077,135,14246,13,3,8.0
5081,1850,87,273,2,1,1.5
5082,8023,17,7544,15,1,8.0
5083,3232,125,10907,360,33,196.5
5084,13688,176,3627,1,1,1.0
5085,1450,125,8624,34,5,19.5
5086,1975,224,6400,6,48,27.0
5087,11778,125,11950,88,18,53.0
5088,12879,16,9700,6,12,9.0
5089,6366,59,9341,3,17,10.0
5090,1536,108,13830,7,36,21.5
5091,12154,108,3007,1,8,4.5
5092,1319,4,14355,401,16,208.5
5093,1006,166,12081,254,3394,1824.0
5094,6169,166,12081,1,7,4.0
5095,6742,186,11576,1111,3,557.0
5096,12049,148,5245,399,1,200.0
5097,7159,125,5244,2,1,1.5
5098,8806,10,2066,1,1,1.0
5099,2266,59,533,79,103,91.0
5100,4445,2,866,293,2,147.5
5101,5782,4,13438,1,3,2.0
5102,5958,110,12973,1,376,188.5
5103,5958,110,346,1,1433,717.0
5104,5958,110,10720,1,746,373.5
5105,5459,186,3056,593,1,297.0
5106,1783,17,7544,1,1,1.0
5107,5476,4,5817,81,2,41.5
5108,2238,108,10868,10,25,17.5
5109,394,118,5826,1,6,3.5
5110,5894,215,10787,15,98,56.5
5111,5006,186,10222,44,1,22.5
5112,1455,188,7120,3,2,2.5
5113,5080,58,14037,186,1,93.5
5114,220,75,9851,2,1,1.5
5115,3029,148,5245,106,1,53.5
5116,162,125,1909,5,2,3.5
5117,4225,130,9332,1,1,1.0
5118,54,4,3776,65,2,33.5
5119,13752,230,9663,3,1,2.0
5120,4719,17,7667,926,3,464.5
5121,3498,155,12754,331,38,184.5
5122,9548,2,12176,1288,7,647.5
5123,12412,2,5604,3,1,2.0
5124,9060,81,7544,270,1,135.5
5125,8888,204,12946,1,6,3.5
5126,12633,82,1409,94,601,347.5
5127,118,124,1320,1,565,283.0
5128,4882,179,5386,1,1,1.0
5129,13053,58,14037,116,1,58.5
5130,5273,2,8083,143,4,73.5
5131,9405,57,6292,91,1,46.0
5132,13055,233,603,35,1,18.0
5133,629,126,11345,250,1,125.5
5134,825,125,3906,31,2,16.5
5135,1985,216,5060,1,1,1.0
5136,7416,86,12238,3,5,4.0
5137,13108,125,3069,25,2,13.5
5138,13634,101,13044,86,1,43.5
5139,2750,204,5371,8,367,187.5
5140,11315,126,11345,829,1,415.0
5141,9165,215,8656,10,2,6.0
5142,9012,4,12009,249,10,129.5
5143,3691,111,5835,417,2,209.5
5144,14026,168,10349,17,19,18.0
5145,4519,204,11003,5,290,147.5
5146,4519,204,5459,3,311,157.0
5147,3474,213,10926,1520,7,763.5
5148,7676,125,3653,125,17,71.0
5149,2742,82,12007,46,129,87.5
5150,14102,75,7124,9,1,5.0
5151,12391,17,7544,7,1,4.0
5152,11970,37,4994,23,1,12.0
5153,4548,81,7544,629,1,315.0
5154,8109,31,2365,11,360,185.5
5155,13977,136,14128,1,1,1.0
5156,13977,105,3962,6,567,286.5
5157,7321,125,12998,110,6,58.0
5158,1145,22,8525,28,106,67.0
5159,13541,179,3462,4,17,10.5
5160,10834,194,8753,29,5,17.0
5161,8487,123,3460,3,15,9.0
5162,6778,80,8731,6,1,3.5
5163,13344,58,14037,64,1,32.5
5164,817,4,12009,132,1,66.5
5165,9375,1,322,32,2,17.0
5166,9375,39,8427,1,1545,773.0
5167,2959,4,303,44,3,23.5
5168,8857,129,2257,1,300,150.5
5169,12781,22,10640,49,1,25.0
5170,1990,117,3932,1,141,71.0
5171,4766,111,12956,2,1,1.5
5172,8438,105,10044,1,2,1.5
5173,8438,105,9429,1,163,82.0
5174,8438,105,12148,2,19,10.5
5175,1453,97,8119,92,1643,867.5
5176,5778,17,7544,1,1,1.0
5177,13590,171,7544,2,1,1.5
5178,1020,111,13234,14,2,8.0
5179,5172,82,3659,110,18,64.0
5180,8425,11,12307,6,6,6.0
5181,6951,149,6596,4570,105,2337.5
5182,14169,82,8610,1102,437,769.5
5183,8328,125,9517,10,4,7.0
5184,8297,62,5805,20,1,10.5
5185,1823,75,14173,67,18,42.5
5186,7207,60,116,771,53,412.0
5187,7364,2,12176,679,4,341.5
5188,12081,75,10060,15,2,8.5
5189,2487,52,11661,66,1,33.5
5190,10921,187,13665,231,1,116.0
5191,10033,213,5388,599,1,300.0
5192,12923,18,4031,7,3,5.0
5193,5177,35,6765,33,1,17.0
5194,9076,125,12091,18,3,10.5
5195,325,4,13438,180,10,95.0
5196,316,17,11128,5,2,3.5
5197,1299,186,4994,228,1,114.5
5198,8848,168,123,37,307,172.0
5199,5517,82,10696,1,1,1.0
5200,10693,125,3523,3,1,2.0
5201,13022,110,9933,46,2377,1211.5
5202,11187,195,11303,6,179,92.5
5203,1730,35,6765,168,1,84.5
5204,6239,2,12176,67,1,34.0
5205,4008,168,12551,2,287,144.5
5206,4008,168,8333,1,2178,1089.5
5207,13424,148,5245,920,1,460.5
5208,13595,82,2851,1639,1484,1561.5
5209,10638,59,1342,16,124,70.0
5210,10638,59,7148,2,40,21.0
5211,5100,81,2,7,2,4.5
5212,8282,2,1114,78,1,39.5
5213,7302,186,1111,91,1,46.0
5214,11994,110,12461,1,15,8.0
5215,1335,50,14365,36,13,24.5
5216,12990,124,4734,204,1089,646.5
5217,8213,136,10264,2,1,1.5
5218,3454,30,5553,62,6,34.0
5219,5516,81,13708,3,1,2.0
5220,14468,114,5913,7,10,8.5
5221,4840,6,4612,1268,1,634.5
5222,13707,155,5514,114,63,88.5
5223,4098,230,7473,17,1,9.0
5224,14521,126,11345,8,1,4.5
5225,13857,148,5245,85,1,43.0
5226,11289,186,4994,116,1,58.5
5227,2165,110,9344,1,1887,944.0
5228,2338,216,7482,25,51,38.0
5229,12895,75,2505,35,7,21.0
5230,2839,108,5053,6,9,7.5
5231,1404,216,11713,2,3,2.5
5232,1404,216,13751,1,2,1.5
5233,14292,4,3776,436,1,218.5
5234,4622,53,10585,2,2,2.0
5235,13942,166,8510,1,8,4.5
5236,13942,224,13805,7,1058,532.5
5237,3551,118,11493,25,924,474.5
5238,10270,4,8743,773,42,407.5
5239,9075,22,15,2936,311,1623.5
5240,6432,102,5281,241,1,121.0
5241,12973,148,5245,26,1,13.5
5242,9798,186,9022,2,1,1.5
5243,5085,50,10415,27,8,17.5
5244,8144,234,6765,847,1,424.0
5245,3113,2,5029,42,1,21.5
5246,13189,197,9448,75,1,38.0
5247,2046,79,9995,31,1,16.0
5248,105,75,4617,6,1,3.5
5249,5608,86,13059,269,47,158.0
5250,3360,13,3214,1,1,1.0
5251,13210,75,12402,14,4,9.0
5252,7641,183,13809,166,4,85.0
5253,5362,59,10568,19,6,12.5
5254,115,31,6414,75,10,42.5
5255,9890,82,10175,71,148,109.5
5256,1978,173,6330,67,46,56.5
5257,7663,105,577,1,3,2.0
5258,6215,2,6570,3349,51,1700.0
5259,11553,31,9938,3,6,4.5
5260,6479,75,1111,62,26,44.0
5261,2273,125,7397,7,1,4.0
5262,7193,97,8852,39,2,20.5
5263,4070,168,1054,4,486,245.0
5264,1833,22,12689,1390,1,695.5
5265,14297,2,5029,504,1,252.5
5266,5111,179,13832,12,81,46.5
5267,2320,76,12593,266,2,134.0
5268,10382,50,1985,176,7,91.5
5269,12525,187,13665,205,2,103.5
5270,2788,205,647,1,15,8.0
5271,2788,117,3867,1,20,10.5
5272,12738,22,13873,2989,83,1536.0
5273,3554,111,14287,3,2,2.5
5274,3961,47,13931,18,116,67.0
5275,13803,4,743,37,1,19.0
5276,346,148,5245,130,1,65.5
5277,12556,97,8852,246,1,123.5
5278,7536,88,9540,5,2,3.5
5279,2918,59,5060,1,6,3.5
5280,2918,59,5659,15,198,106.5
5281,8105,58,14037,693,1,347.0
5282,364,148,5245,170,1,85.5
5283,6963,118,1335,10,110,60.0
5284,6963,121,2807,10,23,16.5
5285,5099,2,10086,153,4,78.5
5286,14367,125,2541,72,3,37.5
5287,9836,105,11707,3,307,155.0
5288,5674,39,12625,16,127,71.5
5289,12550,125,3221,7,1,4.0
5290,2432,231,8662,1,6,3.5
5291,6286,129,8791,15,104,59.5
5292,3188,60,12955,516,583,549.5
5293,14522,133,8639,1769,161,965.0
5294,8556,97,11165,22,4,13.0
5295,7399,124,11132,1,38,19.5
5296,11296,2,10052,33,1,17.0
5297,1529,145,4994,5,5,5.0
5298,3266,141,12084,155,2,78.5
5299,5913,31,14289,20,14388,7204.0
5300,1491,75,2414,7,3,5.0
5301,12033,31,8521,162,3,82.5
5302,953,2,10397,3046,159,1602.5
5303,4745,62,5805,24,1,12.5
5304,7062,148,5245,861,1,431.0
5305,3561,108,11308,3,47,25.0
5306,6577,38,4994,65,1,33.0
5307,1675,75,823,41,1,21.0
5308,8682,173,14228,32,24,28.0
5309,12783,80,4568,1,1,1.0
5310,12245,30,12217,6240,20,3130.0
5311,205,173,3780,28,33,30.5
5312,1806,2,3967,3,1,2.0
5313,10399,120,9504,26,2,14.0
5314,13042,148,5245,187,1,94.0
5315,2502,31,2966,3,9,6.0
5316,2414,193,9501,3,1,2.0
5317,4595,108,984,2,4,3.0
5318,2356,75,1943,2,1,1.5
5319,5183,110,8307,3,1749,876.0
5320,8563,171,7544,6,1,3.5
5321,5378,4,8010,253,6,129.5
5322,3366,230,9001,2,1,1.5
5323,12288,75,10154,120,32,76.0
5324,11117,173,4187,2,120,61.0
5325,6530,215,7606,2,2,2.0
5326,11969,187,13665,149,1,75.0
5327,4191,199,6949,63,602,332.5
5328,14351,148,5245,1,1,1.0
5329,8818,82,10137,6778,405,3591.5
5330,12023,82,4007,743,966,854.5
5331,5556,7,13982,1020,496,758.0
5332,441,58,14037,693,1,347.0
5333,10016,82,11185,713,656,684.5
5334,12362,4,4864,30,1,15.5
5335,1431,125,13841,260,39,149.5
5336,12581,59,3520,2,93,47.5
5337,2020,117,2106,1,306,153.5
5338,2055,2,13357,25,1,13.0
5339,1979,22,4695,3012,13,1512.5
5340,6016,101,13044,65,1,33.0
5341,3210,114,10127,811,20,415.5
5342,2807,121,6963,28,7,17.5
5343,14108,12,10316,1,1,1.0
5344,13846,2,13357,49,1,25.0
5345,1376,176,14489,1,1,1.0
5346,532,58,14037,440,1,220.5
5347,1925,124,8001,48,1059,553.5
5348,5382,75,8834,66,25,45.5
5349,6972,79,9995,4,2,3.0
5350,10309,108,14516,35,434,234.5
5351,5040,190,9565,1,1,1.0
5352,6501,152,3778,4,1,2.5
5353,6501,230,10502,44,1,22.5
5354,11194,205,9254,1,1,1.0
5355,11482,123,6759,1,1,1.0
5356,3480,175,854,1,488,244.5
5357,1707,121,3507,7,20,13.5
5358,9244,155,7322,835,56,445.5
5359,12880,125,12091,21,1,11.0
5360,266,108,3743,1,1,1.0
5361,6369,129,4749,2,2,2.0
5362,2777,3,4455,155,1,78.0
5363,13038,80,13387,1,1,1.0
5364,8764,2,12176,1390,3,696.5
5365,4605,2,8083,98,3,50.5
5366,11943,157,2664,1,1,1.0
5367,8828,197,13670,5,1,3.0
5368,5588,211,2788,1,1,1.0
5369,5755,82,14503,408,78,243.0
5370,7465,111,6136,17,1,9.0
5371,979,17,2,198,1,99.5
5372,6228,35,6765,4,1,2.5
5373,6732,80,3060,1,1,1.0
5374,9326,80,9619,1,1,1.0
5375,4894,125,10788,3,2,2.5
5376,3056,166,6180,3,15,9.0
5377,1982,125,1536,2,1,1.5
5378,9201,179,8053,3,3,3.0
5379,7013,209,12427,1,36,18.5
5380,1308,17,7544,65,1,33.0
5381,8112,103,11173,1,2,1.5
5382,11632,17,5221,99,2,50.5
5383,5730,125,7105,409,14,211.5
5384,5565,125,5812,7,5,6.0
5385,9678,2,1114,1592,5,798.5
5386,2204,82,9588,567,846,706.5
5387,13616,59,13831,2,96,49.0
5388,13616,59,2212,2,22,12.0
5389,13616,59,13453,1,7,4.0
5390,9772,17,6987,967,22,494.5
5391,2121,204,3491,7,3,5.0
5392,10925,108,6566,1,1,1.0
5393,1049,179,4394,20,926,473.0
5394,6535,111,7797,39,2,20.5
5395,10189,215,12005,5,7,6.0
5396,12316,114,8662,519,11,265.0
5397,13007,39,1832,95,365,230.0
5398,7125,82,5610,118,490,304.0
5399,10685,2,12176,14,1,7.5
5400,10367,75,1943,3,2,2.5
5401,2622,111,10184,180,7,93.5
5402,10923,125,6614,36,4,20.0
5403,2665,108,708,8,3,5.5
5404,4584,228,9974,92,5,48.5
5405,1323,22,5272,5,51,28.0
5406,7293,88,7169,51,6,28.5
5407,9389,10,10310,99,1657,878.0
5408,10239,186,4994,609,1,305.0
5409,78,75,14173,3,3,3.0
5410,527,129,1387,6,14,10.0
5411,686,147,8982,14041,1,7021.0
5412,8120,17,7544,59,1,30.0
5413,1016,75,4029,103,18,60.5
5414,4337,123,14476,30,67,48.5
5415,462,233,9455,1036,24,530.0
5416,13542,2,1114,15,1,8.0
5417,1721,1,8100,239,12,125.5
5418,7951,111,6136,156,3,79.5
5419,8427,126,11345,343,1,172.0
5420,3972,108,10765,4,423,213.5
5421,14192,114,3056,41,2,21.5
5422,5507,201,14368,1,3,2.0
5423,246,230,11118,2,1,1.5
5424,5946,123,9223,18,10,14.0
5425,8415,62,322,15,2,8.5
5426,1588,118,11965,4,98,51.0
5427,1588,216,1304,3,53,28.0
5428,1588,216,6762,1,14,7.5
5429,4931,179,3165,1,5,3.0
5430,10028,82,449,742,1241,991.5
5431,13838,204,11536,14525,2078,8301.5
5432,12964,75,1332,12,1,6.5
5433,12964,75,6759,18,1,9.5
5434,7802,88,11862,11,2,6.5
5435,6077,4,5817,123,3,63.0
5436,10991,148,5245,535,1,268.0
5437,9387,215,13507,9,3,6.0
5438,5732,75,5904,1,5,3.0
5439,5120,147,8982,2,1,1.5
5440,5221,70,13752,1,1,1.0
5441,1710,9,10049,3,2,2.5
5442,13052,82,4171,416,749,582.5
5443,7376,75,268,6,4,5.0
5444,4460,58,14037,159,1,80.0
5445,6064,148,4810,2,1,1.5
5446,13619,126,11345,720,1,360.5
5447,2784,88,13942,104,51,77.5
5448,855,17,7544,1,1,1.0
5449,3787,111,5835,125,4,64.5
5450,8863,82,8850,1158,393,775.5
5451,13389,126,11345,430,1,215.5
5452,5594,66,12905,8,10,9.0
5453,4270,81,7544,717,1,359.0
5454,9933,9,4165,18,1,9.5
5455,6647,40,6803,155,1,78.0
5456,5047,125,6420,32,1,16.5
5457,9580,125,7736,8,3,5.5
5458,6821,58,14037,335,1,168.0
5459,12762,75,4994,179,1,90.0
5460,8042,75,9034,3,2,2.5
5461,9335,105,9375,2,11,6.5
5462,11310,168,2989,6,286,146.0
5463,3509,46,3322,131,720,425.5
5464,8566,186,11898,4204,62,2133.0
5465,14173,198,1918,24,4,14.0
5466,8400,75,1943,8,3,5.5
5467,11164,77,14513,3,2,2.5
5468,7860,75,12897,154,13,83.5
5469,13381,82,10013,599,602,600.5
5470,470,148,5245,54,1,27.5
5471,4031,31,1120,1,670,335.5
5472,5267,23,5287,1,1,1.0
5473,8080,31,8813,2,17,9.5
5474,11956,42,438,1,1,1.0
5475,5648,85,5483,64,165,114.5
5476,7004,201,12689,123,1,62.0
5477,9293,59,11616,7,572,289.5
5478,13436,199,13382,1,2,1.5
5479,7239,31,197,358,13050,6704.0
5480,13866,75,4994,62,7,34.5
5481,9413,30,10640,181,1,91.0
5482,11372,2,5604,203,1,102.0
5483,13385,39,1152,655,780,717.5
5484,8559,35,6765,6,1,3.5
5485,1203,75,4994,562,1,281.5
5486,9957,114,4994,300,1,150.5
5487,5359,88,1489,175,28,101.5
5488,7915,213,10926,1531,22,776.5
5489,1829,2,10052,2196,1,1098.5
5490,417,4,12009,19,1,10.0
5491,2510,215,454,2,4,3.0
5492,12859,111,12956,5,4,4.5
5493,5260,30,12689,2145,1,1073.0
5494,9056,82,4902,226,875,550.5
5495,12693,75,10060,2,1,1.5
5496,7227,213,5388,3096,2,1549.0
5497,1109,123,13535,6,28,17.0
5498,14540,111,5518,184,1,92.5
5499,4642,75,1332,103,9,56.0
5500,3907,125,3762,88,1,44.5
5501,4133,108,13447,2,54,28.0
5502,4133,108,10898,1,4,2.5
5503,2990,166,5326,7,108,57.5
5504,3814,82,5732,400,399,399.5
5505,9336,125,14324,71,11,41.0
5506,1569,188,8082,396,1,198.5
5507,752,170,4447,1,1,1.0
5508,1953,4,3776,403,2,202.5
5509,6131,2,5029,18,1,9.5
5510,13642,125,7085,134,1,67.5
5511,4714,126,11345,135,1,68.0
5512,120,39,326,49,1984,1016.5
5513,3165,186,4994,103,1,52.0
5514,9531,42,13175,5,1,3.0
5515,14228,148,5245,39,1,20.0
5516,13681,4,9671,43,14,28.5
5517,14246,166,712,1,35,18.0
5518,14246,166,1675,1,7,4.0
5519,8805,186,4994,24,1,12.5
5520,12467,111,7797,173,1,87.0
5521,6520,155,3919,2,1,1.5
5522,6720,228,9851,1581,78,829.5
5523,2226,178,6928,10,1,5.5
5524,14265,30,1741,1651,240,945.5
5525,4753,186,4994,934,1,467.5
5526,13916,4,7891,11,2,6.5
5527,2116,30,12217,4090,26,2058.0
5528,2116,148,5245,242,1,121.5
5529,7612,87,11807,3,2,2.5
5530,13465,2,13357,305,4,154.5
5531,7068,176,11571,1,1,1.0
5532,5867,82,8126,3,43,23.0
5533,11693,80,12733,1,1,1.0
5534,14537,75,9223,52,13,32.5
5535,10585,123,3460,2,12,7.0
5536,9112,125,5574,73,3,38.0
5537,8738,229,4251,1,2,1.5
5538,11457,204,13542,56,559,307.5
5539,2192,4,4864,4,1,2.5
5540,13893,75,10222,5,1,3.0
5541,1600,39,6297,12,478,245.0
5542,7605,58,14037,9197,1,4599.0
5543,9382,4,805,71,3,37.0
5544,5307,39,6498,86,5015,2550.5
5545,8578,58,14037,232,1,116.5
5546,1045,108,12184,15,326,170.5
5547,1045,108,3498,11,326,168.5
5548,11991,179,4855,1,551,276.0
5549,5424,4,3776,202,2,102.0
5550,10169,19,869,163,5,84.0
5551,13106,125,2043,122,17,69.5
5552,7933,4,14072,224,4,114.0
5553,1443,103,9034,8,6,7.0
5554,2039,82,7300,8,9,8.5
5555,7092,148,5245,587,1,294.0
5556,142,35,6765,209,1,105.0
5557,9541,230,7473,11,1,6.0
5558,8429,198,8372,3,5,4.0
5559,3783,82,3135,2,2,2.0
5560,2483,22,348,676,2,339.0
5561,6010,4,4864,36,2,19.0
5562,199,75,2029,8,3,5.5
5563,4708,111,13234,18,1,9.5
5564,9981,125,9557,3,1,2.0
5565,12555,80,8264,2,2,2.0
5566,5624,155,10907,63,14,38.5
5567,8499,111,13234,197,7,102.0
5568,7141,1,322,126,2,64.0
5569,13744,31,6442,31,2,16.5
5570,9962,82,10835,1037,754,895.5
5571,8433,4,4864,282,7,144.5
5572,11580,186,819,2600,50,1325.0
5573,4994,31,2842,1,1432,716.5
5574,4994,31,801,2,1876,939.0
5575,4994,174,8132,1,582,291.5
5576,4994,174,13318,1,92,46.5
5577,13091,87,13137,2,1,1.5
5578,5310,118,2559,1,84,42.5
5579,5310,118,2268,1,9,5.0
5580,14342,84,5144,2,1,1.5
5581,2151,31,10497,1,4,2.5
5582,8801,199,10050,1,726,363.5
5583,14494,75,11898,4,2,3.0
5584,11543,111,7797,3,1,2.0
5585,3668,39,13006,9,719,364.0
5586,5770,11,626,1189,6,597.5
5587,8285,35,6765,236,1,118.5
5588,268,56,11898,3,8,5.5
5589,3720,80,10628,1,2,1.5
5590,6138,204,1732,29,636,332.5
5591,6137,75,10060,3,6,4.5
5592,4908,108,325,5,114,59.5
5593,4908,108,7933,31,593,312.0
5594,4908,10,9146,2,38,20.0
5595,4908,80,2178,4,1,2.5
5596,10849,129,105,4,62,33.0
5597,13873,31,2808,1,18,9.5
5598,11705,2,7363,174,4,89.0
5599,1254,159,4301,698,112,405.0
5600,8758,55,1480,14,1,7.5
5601,1621,1,5805,315,1,158.0
5602,13147,224,3484,21,50,35.5
5603,2050,108,9052,5,120,62.5
5604,2050,80,12676,1,1,1.0
5605,14472,31,14174,150,51,100.5
5606,4802,149,1355,388,567,477.5
5607,14103,216,4379,6,30,18.0
5608,12445,187,13665,20,1,10.5
5609,14483,197,4684,45,1,23.0
5610,7500,205,171,2,9,5.5
5611,13507,215,9387,2,10,6.0
5612,12285,162,6601,9,14521,7265.0
5613,1618,59,13062,27,9,18.0
5614,1618,59,3301,93,80,86.5
5615,2058,149,956,299,4674,2486.5
5616,6642,81,13708,494,1,247.5
5617,5602,179,12064,1,5,3.0
5618,8543,111,7797,29,1,15.0
5619,8098,199,10955,2,1336,669.0
5620,7799,199,10856,2,25,13.5
5621,8887,125,12035,602,156,379.0
5622,2834,39,11003,7,1929,968.0
5623,11517,2,2399,376,8,192.0
5624,12572,2,5029,306,4,155.0
5625,13218,2,5029,4,1,2.5
5626,13292,10,13932,72,7451,3761.5
5627,3910,125,5574,8,5,6.5
5628,3910,125,8994,8,3,5.5
5629,3910,82,12891,4,7,5.5
5630,13815,148,5245,14,1,7.5
5631,8994,108,13495,4,22,13.0
5632,8473,80,4413,1,1,1.0
5633,11386,75,6902,243,39,141.0
5634,3460,198,8631,39,4,21.5
5635,10554,75,9818,121,15,68.0
5636,10816,7,1651,585,482,533.5
5637,5313,2,4370,4,1,2.5
5638,7385,111,7797,237,1,119.0
5639,7385,7,2956,1075,367,721.0
5640,2119,39,4823,369,413,391.0
5641,4962,2,10086,188,6,97.0
5642,4268,4,7097,310,26,168.0
5643,8089,173,10178,44,78,61.0
5644,8089,2,7116,81,19,50.0
5645,13924,82,848,263,977,620.0
5646,7855,52,11661,3,1,2.0
5647,668,75,819,10,3,6.5
5648,668,75,2414,4,1,2.5
5649,13355,22,4096,51,11,31.0
5650,10414,215,6399,6,7,6.5
5651,9176,125,3653,76,3,39.5
5652,9176,22,8525,16,9,12.5
5653,12996,82,14346,1274,211,742.5
5654,13980,170,3056,1,1,1.0
5655,466,125,811,80,5,42.5
5656,1281,58,14037,141,1,71.0
5657,12384,205,1037,9,76,42.5
5658,4379,125,13347,4,3,3.5
5659,8604,11,14473,37,10,23.5
5660,10503,125,3972,663,47,355.0
5661,4100,48,2166,1,23,12.0
5662,8299,97,7481,33,2,17.5
5663,13763,125,5945,36,2,19.0
5664,1511,113,1061,100,42,71.0
5665,4400,4,743,730,4,367.0
5666,9188,22,5168,77,100,88.5
5667,1050,80,1049,2,1,1.5
5668,9795,157,3627,22,2,12.0
5669,7623,113,3488,96,6,51.0
5670,5505,125,1045,16,5,10.5
5671,7544,70,12923,1,16,8.5
5672,1620,22,116,197,28,112.5
5673,3864,233,9415,566,11,288.5
5674,9093,173,7152,76,18,47.0
5675,664,199,1730,1,198,99.5
5676,664,199,9483,1,15,8.0
5677,14084,75,7377,134,24,79.0
5678,4788,59,4835,19,6,12.5
